"taxon","prevalence"
"Betapapillomavirus.1",0
"Betaproteobacteria.bacterium.GR16.43",0.906417112299465
"Bibersteinia.trehalosi",0.0935828877005348
"Bifidobacterium.actinocoloniiforme",0.0267379679144385
"Bifidobacterium.adolescentis",0.0935828877005348
"Bifidobacterium.angulatum",0.0267379679144385
"Bifidobacterium.animalis",0.0561497326203209
"Bifidobacterium.asteroides",0.0133689839572193
"Bifidobacterium.bifidum",0.0561497326203209
"Bifidobacterium.breve",0.0561497326203209
"Bifidobacterium.catenulatum",0.0240641711229947
"Bifidobacterium.choerinum",0.0133689839572193
"Bifidobacterium.coryneforme",0.00267379679144385
"Bifidobacterium.dentium",0.0294117647058824
"Bifidobacterium.gallinarum",0.0267379679144385
"Bifidobacterium.indicum",0.00267379679144385
"Bifidobacterium.longum",0.136363636363636
"Bifidobacterium.pseudocatenulatum",0.0401069518716578
"Bifidobacterium.pseudolongum",0.0427807486631016
"Bifidobacterium.scardovii",0.018716577540107
"Bifidobacterium.thermophilum",0.053475935828877
"Bigelowiella.natans",0.812834224598931
"Blastochloris.sp..GI",0.0454545454545455
"Blastochloris.viridis",0.0748663101604278
"Blastococcus.saxobsidens",0.879679144385027
"Blastomonas.fulva",0.0240641711229947
"Blautia.coccoides",0.0133689839572193
"Blautia.producta",0.120320855614973
"Blautia.sp..N6H1.15",0.179144385026738
"Blautia.sp..SC05B48",0.294117647058824
"Blautia.sp..YL58",0.018716577540107
"Blochmannia.endosymbiont.of.Camponotus..Colobopsis..obliquus",0.0133689839572193
"Blochmannia.endosymbiont.of.Polyrhachis..Hedomyrma..turneri",0.0106951871657754
"blood.disease.bacterium.A2.HR.MARDI",0.0106951871657754
"Bordetella.avium",0.0374331550802139
"Bordetella.bronchialis",0.0588235294117647
"Bordetella.bronchiseptica",0.0989304812834225
"Bordetella.flabilis",0.0508021390374332
"Bordetella.genomosp..13",0.518716577540107
"Bordetella.genomosp..6",0.0133689839572193
"Bordetella.genomosp..8",0.0374331550802139
"Bordetella.genomosp..9",0.0401069518716578
"Bordetella.hinzii",0.13903743315508
"Bordetella.holmesii",0.0213903743315508
"Bordetella.parapertussis",0.0240641711229947
"Bordetella.pertussis",0.0294117647058824
"Bordetella.petrii",0.0855614973262032
"Bordetella.pseudohinzii",0.0668449197860963
"Bordetella.sp..H567",0.018716577540107
"Bordetella.sp..N",0.0481283422459893
"Bordetella.trematum",0.315508021390374
"Borrelia.anserina",0.0106951871657754
"Borrelia.coriaceae",0.053475935828877
"Borrelia.crocidurae",0.0668449197860963
"Borrelia.duttonii",0.018716577540107
"Borrelia.hermsii",0.0133689839572193
"Borrelia.mayonii",0.125668449197861
"Borrelia.miyamotoi",0.0427807486631016
"Borrelia.parkeri",0.0213903743315508
"Borrelia.recurrentis",0
"Borrelia.sp..CA690",0.00802139037433155
"Borrelia.turcica",0.0828877005347594
"Borrelia.turicatae",0.0106951871657754
"Borreliella.afzelii",0.00802139037433155
"Borreliella.bavariensis",0
"Borreliella.bissettii",0.00267379679144385
"Borreliella.burgdorferi",0.131016042780749
"Borreliella.finlandensis",0
"Borreliella.garinii",0.0160427807486631
"Borreliella.spielmanii",0
"Borreliella.valaisiana",0.0053475935828877
"Boseongicola.sp..CCM32",0.0160427807486631
"Botrytis.cinerea",1
"Bovine.atadenovirus.D",0.00267379679144385
"Bovine.faeces.associated.circular.DNA.molecule.1",0.00267379679144385
"Brachybacterium.faecium",0.0561497326203209
"Brachybacterium.ginsengisoli",0.053475935828877
"Brachybacterium.saurashtrense",0.213903743315508
"Brachybacterium.sp..P6.10.X1",0.0748663101604278
"Brachybacterium.sp..SGAir0954",0.0668449197860963
"Brachybacterium.sp..VM2412",0.0401069518716578
"Brachybacterium.sp..VR2415",0.109625668449198
"Brachypodium.distachyon",1
"Brachyspira.hampsonii",0.0133689839572193
"Brachyspira.hyodysenteriae",0.451871657754011
"Brachyspira.intermedia",0.205882352941176
"Brachyspira.murdochii",0.229946524064171
"Brachyspira.pilosicoli",0.072192513368984
"Bradymonadales.bacterium.V1718",0.018716577540107
"Bradymonas.sediminis",0.0508021390374332
"Bradyrhizobiaceae.bacterium.SG.6C",0.13903743315508
"Brassica.napus",1
"Brassica.oleracea",1
"Brassica.rapa",1
"Brazoran.virus",0
"Brenneria.goodwinii",0.0213903743315508
"Brenneria.rubrifaciens",0.0294117647058824
"Breoghania.sp..L.A4",0.0320855614973262
"Brevefilum.fermentans",0.0347593582887701
"Brevirhabdus.pacifica",0.0695187165775401
"Brome.mosaic.virus",0.00802139037433155
"Brucella.abortus",0.0160427807486631
"Brucella.canis",0
"Brucella.ceti",0.0374331550802139
"Brucella.melitensis",0.018716577540107
"Brucella.phage.BiPBO1",0
"Brucella.sp..09RB8471",0.00267379679144385
"Brucella.sp..09RB8910",0.00802139037433155
"Brucella.sp..10RB9215",0.00267379679144385
"Brucella.sp..141012304",0
"Brucella.sp..2280",0.0294117647058824
"Brucella.suis",0.00267379679144385
"Burkholderia.ambifaria",0.203208556149733
"Burkholderia.anthina",0.0294117647058824
"Burkholderia.cenocepacia",0.232620320855615
"Burkholderia.cepacia",0.171122994652406
"Burkholderia.contaminans",0.403743315508021
"Burkholderia.diffusa",0.0213903743315508
"Burkholderia.dolosa",0.0053475935828877
"Burkholderia.gladioli",0.114973262032086
"Burkholderia.glumae",0.0775401069518717
"Burkholderia.insecticola",0.0240641711229947
"Burkholderia.lata",0.072192513368984
"Burkholderia.latens",0.018716577540107
"Burkholderia.mallei",0.053475935828877
"Burkholderia.metallica",0.0213903743315508
"Burkholderia.multivorans",0.315508021390374
"Burkholderia.oklahomensis",0.0240641711229947
"Burkholderia.phage.KL3",0
"Burkholderia.plantarii",0.131016042780749
"Burkholderia.pseudomallei",0.283422459893048
"Burkholderia.pseudomultivorans",0.0213903743315508
"Burkholderia.pyrrocinia",0.053475935828877
"Burkholderia.seminalis",0.0427807486631016
"Burkholderia.sp..BDU6",0.0053475935828877
"Burkholderia.sp..BDU8",0.0508021390374332
"Burkholderia.sp..Bp7605",0.0267379679144385
"Burkholderia.sp..CCGE1001",0.0401069518716578
"Burkholderia.sp..CCGE1003",0.0401069518716578
"Burkholderia.sp..DHOD12",0.0401069518716578
"Burkholderia.sp..IDO3",0.0320855614973262
"Burkholderia.sp..JP2.270",0.0160427807486631
"Burkholderia.sp..KBS0801",0.018716577540107
"Burkholderia.sp..KJ006",0
"Burkholderia.sp..KK1",0.807486631016043
"Burkholderia.sp..LA.2.3.30.S1.D2",0.0106951871657754
"Burkholderia.sp..MSMB0266",0.0106951871657754
"Burkholderia.sp..MSMB0852",0.00267379679144385
"Burkholderia.sp..MSMB0856",0.0160427807486631
"Burkholderia.sp..MSMB1588",0.00802139037433155
"Burkholderia.sp..MSMB617WGS",0.783422459893048
"Burkholderia.sp..NRF60.BP8",0.0160427807486631
"Burkholderia.sp..OLGA172",0.0267379679144385
"Burkholderia.sp..PAMC.26561",0.0133689839572193
"Burkholderia.sp..PAMC.28687",0.0133689839572193
"Burkholderia.stabilis",0.147058823529412
"Burkholderia.stagnalis",0.0481283422459893
"Burkholderia.territorii",0.0374331550802139
"Burkholderia.thailandensis",0.0828877005347594
"Burkholderia.ubonensis",0.179144385026738
"Burkholderia.vietnamiensis",0.609625668449198
"Burkholderia.virus.AH2",0.00267379679144385
"Burkholderia.virus.Bcep22",0
"Burkholderia.virus.BcepC6B",0
"Burkholderia.virus.Bcepil02",0.00267379679144385
"Burkholderia.virus.Bcepmigl",0
"Burkholderia.virus.DC1",0
"Burkholderia.virus.KL1",0.00267379679144385
"Burkholderiales.bacterium.GJ.E10",0.0481283422459893
"Burkholderiales.bacterium.JOSHI_001",0.189839572192513
"Burkholderiales.bacterium.YL45",0.0828877005347594
"Buttiauxella.sp..3AFRM03",0.189839572192513
"Butyricimonas.faecalis",0.133689839572193
"Butyrivibrio.fibrisolvens",0.0935828877005348
"Butyrivibrio.hungatei",0.922459893048128
"Butyrivibrio.proteoclasticus",0.053475935828877
"Bythopirellula.goksoyri",0.0240641711229947
"Cafeteria.roenbergensis.virus",0.0481283422459893
"Cajanus.cajan",1
"Caldanaerobacter.subterraneus",0.0320855614973262
"Caldicellulosiruptor.bescii",0.018716577540107
"Caldicellulosiruptor.changbaiensis",0.0320855614973262
"Caldicellulosiruptor.hydrothermalis",0.0401069518716578
"Caldicellulosiruptor.kristjanssonii",0.171122994652406
"Caldicellulosiruptor.kronotskyensis",0.197860962566845
"Caldicellulosiruptor.lactoaceticus",0.125668449197861
"Caldicellulosiruptor.owensensis",0.0240641711229947
"Caldicellulosiruptor.saccharolyticus",0.0320855614973262
"Caldilinea.aerophila",0.0508021390374332
"Caldimicrobium.thiodismutans",0.0133689839572193
"Caldisericum.exile",0.0213903743315508
"Caldisphaera.lagunensis",0.018716577540107
"Calditerrivibrio.nitroreducens",0.0374331550802139
"Caldivirga.maquilingensis",0.0053475935828877
"Callitrichine.gammaherpesvirus.3",0
"Caloramator.sp..E03",0.0935828877005348
"Camelina.sativa",1
"Caminibacter.mediatlanticus",0.0294117647058824
"Campylobacter.avium",0.0213903743315508
"Campylobacter.coli",0.0454545454545455
"Campylobacter.concisus",0.141711229946524
"Campylobacter.cuniculorum",0.0267379679144385
"Campylobacter.curvus",0.0160427807486631
"Campylobacter.fetus",0.0427807486631016
"Campylobacter.gracilis",0.0347593582887701
"Campylobacter.hepaticus",0.0267379679144385
"Campylobacter.hominis",0.0267379679144385
"Campylobacter.hyointestinalis",0.0401069518716578
"Campylobacter.iguaniorum",0.368983957219251
"Campylobacter.insulaenigrae",0.0213903743315508
"Campylobacter.jejuni",0.796791443850267
"Campylobacter.lanienae",0.0053475935828877
"Campylobacter.lari",0.0561497326203209
"Campylobacter.peloridis",0.0347593582887701
"Campylobacter.pinnipediorum",0.229946524064171
"Campylobacter.showae",0.0695187165775401
"Campylobacter.sp..CA639",0.0240641711229947
"Campylobacter.sp..NCTC.13003",0.0053475935828877
"Campylobacter.sp..RM12175",0.0053475935828877
"Campylobacter.sp..RM16704",0.0133689839572193
"Campylobacter.sp..RM6137",0.0053475935828877
"Campylobacter.sp..RM8964",0.0053475935828877
"Campylobacter.sputorum",0.0374331550802139
"Campylobacter.subantarcticus",0.0160427807486631
"Campylobacter.upsaliensis",0.00802139037433155
"Campylobacter.ureolyticus",0.0962566844919786
"Campylobacter.volucris",0.00802139037433155
"Candida.albicans",1
"Candida.dubliniensis",0.997326203208556
"Candida.orthopsilosis",0.820855614973262
"candidate.division.Zixibacteria.bacterium",0.0267379679144385
"Candidatus.Accumulibacter.phosphatis",0.0401069518716578
"Candidatus.Amoebophilus.asiaticus",0.0240641711229947
"Candidatus.Annandia.adelgestsuga",0.0053475935828877
"Candidatus.Aquiluna.sp..UB.MaderosW2red",0.0240641711229947
"Candidatus.Arsenophonus.lipoptenae",0.0374331550802139
"Candidatus.Arthromitus.sp..SFB.mouse.NL",0.00267379679144385
"Candidatus.Arthromitus.sp..SFB.rat.Yit",0.0267379679144385
"Candidatus.Atelocyanobacterium.thalassa",0.0320855614973262
"Candidatus.Azobacteroides.pseudotrichonymphae",0.0882352941176471
"Candidatus.Babela.massiliensis",0.0427807486631016
"Candidatus.Baumannia.cicadellinicola",0.0294117647058824
"Candidatus.Bipolaricaulis.anaerobius",0.0267379679144385
"Candidatus.Blochmannia.chromaiodes",0.00802139037433155
"Candidatus.Blochmannia.floridanus",0.00802139037433155
"Candidatus.Blochmannia.vafer",0.00802139037433155
"Candidatus.Cardinium.hertigii",0.0240641711229947
"Candidatus.Carsonella.ruddii",0.0427807486631016
"Candidatus.Cloacimonas.acidaminovorans",0.0240641711229947
"Candidatus.Coxiella.mudrowiae",0.275401069518717
"Candidatus.Cyclonatronum.proteinivorum",0.0748663101604278
"Candidatus.Cytomitobacter.indipagum",0.0133689839572193
"Candidatus.Cytomitobacter.primus",0.0053475935828877
"Candidatus.Deianiraea.vastatrix",0.0320855614973262
"Candidatus.Dependentiae.bacterium..ex.Spumella.elongata.CCAP.955.1.",0.0320855614973262
"Candidatus.Desulfofervidus.auxilii",0.0133689839572193
"Candidatus.Desulforudis.audaxviator",0.0374331550802139
"Candidatus.Desulfovibrio.trichonymphae",0.0294117647058824
"Candidatus.Doolittlea.endobia",0.00267379679144385
"Candidatus.Endolissoclinum.faulkneri",0.0374331550802139
"Candidatus.Enterovibrio.luxaltus",0.0213903743315508
"Candidatus.Erwinia.haradaeae",0.0294117647058824
"Candidatus.Evansia.muelleri",0.00802139037433155
"Candidatus.Filomicrobium.marinum",0.0454545454545455
"Candidatus.Fokinia.solitaria",0.0133689839572193
"Candidatus.Fonsibacter.ubiquis",0.0267379679144385
"Candidatus.Fukatsuia.symbiotica",0.0294117647058824
"Candidatus.Gracilibacteria.bacterium.HOT.871",0.0427807486631016
"Candidatus.Gullanella.endobia",0.0213903743315508
"Candidatus.Hamiltonella.defensa",0.0320855614973262
"Candidatus.Hepatoplasma.crinochetorum",0.0133689839572193
"Candidatus.Hoaglandella.endobia",0.018716577540107
"Candidatus.Hodgkinia.cicadicola",0.0508021390374332
"Candidatus.Ishikawaella.capsulata",0.0106951871657754
"Candidatus.Izimaplasma.sp..HR1",0.0374331550802139
"Candidatus.Kinetoplastibacterium.blastocrithidii",0.0053475935828877
"Candidatus.Kinetoplastibacterium.crithidii",0.0160427807486631
"Candidatus.Kinetoplastibacterium.desouzaii",0.018716577540107
"Candidatus.Kinetoplastibacterium.galatii",0.0160427807486631
"Candidatus.Kinetoplastibacterium.oncopeltii",0.0133689839572193
"Candidatus.Kinetoplastibacterium.sorsogonicusi",0.0481283422459893
"Candidatus.Korarchaeum.cryptofilum",0.00802139037433155
"Candidatus.Koribacter.versatilis",0.053475935828877
"Candidatus.Kuenenia.stuttgartiensis",0.072192513368984
"Candidatus.Liberibacter.africanus",0.0106951871657754
"Candidatus.Liberibacter.americanus",0.0294117647058824
"Candidatus.Liberibacter.asiaticus",0.0213903743315508
"Candidatus.Liberibacter.solanacearum",0.018716577540107
"Candidatus.Mancarchaeum.acidiphilum",0.0267379679144385
"Candidatus.Methanomassiliicoccus.intestinalis",0.0267379679144385
"Candidatus.Methanomethylophilus.alvus",0.0106951871657754
"Candidatus.Methanoplasma.termitum",0.219251336898396
"Candidatus.Methylopumilus.rimovensis",0.018716577540107
"Candidatus.Methylopumilus.turicensis",0.0294117647058824
"Candidatus.Methylopumilus.universalis",0.018716577540107
"Candidatus.Methylospira.mobilis",0.0294117647058824
"Candidatus.Midichloria.mitochondrii",0.227272727272727
"Candidatus.Mikella.endobia",0.018716577540107
"Candidatus.Moranella.endobia",0.0133689839572193
"Candidatus.Mycoplasma.haemolamae",0.00802139037433155
"Candidatus.Nanopelagicus.abundans",0.0267379679144385
"Candidatus.Nanopelagicus.hibericus",0.0320855614973262
"Candidatus.Nanopelagicus.limnes",0.0106951871657754
"Candidatus.Nardonella.dryophthoridicola",0.00267379679144385
"Candidatus.Nasuia.deltocephalinicola",0.0133689839572193
"Candidatus.Nesciobacter.abundans",0.0053475935828877
"Candidatus.Nitrosocosmicus.exaquare",0.0481283422459893
"Candidatus.Nitrosocosmicus.franklandus",0.0427807486631016
"Candidatus.Nitrosoglobus.terrae",0.0160427807486631
"Candidatus.Nitrosomarinus.catalina",0.0053475935828877
"Candidatus.Nitrosopelagicus.brevis",0.0213903743315508
"Candidatus.Nitrosopumilus.koreensis",0.00267379679144385
"Candidatus.Nitrosopumilus.sediminis",0.0347593582887701
"Candidatus.Nitrosopumilus.sp..SW",0.0133689839572193
"Candidatus.Nitrososphaera.evergladensis",0.0106951871657754
"Candidatus.Nitrososphaera.gargensis",0.0267379679144385
"Candidatus.Nitrosotalea.devanaterra",0.0481283422459893
"Candidatus.Nitrosotenuis.aquarius",0.168449197860963
"Candidatus.Nitrosotenuis.cloacae",0.00802139037433155
"Candidatus.Nitrospira.inopinata",0.0240641711229947
"Candidatus.Nucleicultrix.amoebiphila",0.018716577540107
"Candidatus.Pantoea.carbekii",0.0374331550802139
"Candidatus.Paracaedibacter.acanthamoebae",0.0401069518716578
"Candidatus.Pelagibacter.sp..FZCC0015",0.0374331550802139
"Candidatus.Pelagibacter.sp..HIMB1321",0.131016042780749
"Candidatus.Pelagibacter.sp..IMCC9063",0.0374331550802139
"Candidatus.Pelagibacter.sp..RS39",0.00802139037433155
"Candidatus.Pelagibacter.sp..RS40",0.0267379679144385
"Candidatus.Pelagibacter.ubique",0.0133689839572193
"Candidatus.Phaeomarinobacter.ectocarpi",0.0267379679144385
"Candidatus.Phycorickettsia.trachydisci",0.0267379679144385
"Candidatus.Phytoplasma.australiense",0.0240641711229947
"Candidatus.Phytoplasma.mali",0.0213903743315508
"Candidatus.Phytoplasma.ziziphi",0.0454545454545455
"Candidatus.Planktophila.dulcis",0.0641711229946524
"Candidatus.Planktophila.lacus",0.0909090909090909
"Candidatus.Planktophila.limnetica",0.0427807486631016
"Candidatus.Planktophila.sulfonica",0.0427807486631016
"Candidatus.Planktophila.vernalis",0.0320855614973262
"Candidatus.Planktophila.versatilis",0.449197860962567
"Candidatus.Portiera.aleyrodidarum",0.0561497326203209
"Candidatus.Profftella.armatura",0.0481283422459893
"Candidatus.Promineofilum.breve",0.0481283422459893
"Candidatus.Protochlamydia.amoebophila",0.00802139037433155
"Candidatus.Protochlamydia.naegleriophila",0.018716577540107
"Candidatus.Pseudomonas.adelgestsugas",0.0294117647058824
"Candidatus.Puniceispirillum.marinum",0.0561497326203209
"Candidatus.Purcelliella.pentastirinorum",0.0106951871657754
"Candidatus.Rhodoluna.limnophila",0.053475935828877
"Candidatus.Rhodoluna.planktonica",0.318181818181818
"Candidatus.Rickettsiella.viridis",0.0374331550802139
"Candidatus.Riesia.pediculicola",0.0133689839572193
"Candidatus.Riesia.pediculischaeffi",0.0133689839572193
"Candidatus.Ruthia.magnifica",0
"Candidatus.Saccharibacteria.bacterium.YM_S32_TM7_50_20",0.0588235294117647
"Candidatus.Saccharimonas.aalborgensis",0.0508021390374332
"Candidatus.Sneabacter.namystus",0.299465240641711
"Candidatus.Sodalis.pierantonius",0.411764705882353
"Candidatus.Solibacter.usitatus",0.109625668449198
"Candidatus.Sulcia.muelleri",0.0695187165775401
"Candidatus.Syntrophocurvum.alkaliphilum",0.0427807486631016
"Candidatus.Tachikawaea.gelatinosa",0.0106951871657754
"Candidatus.Thiodictyon.syntrophicum",0.216577540106952
"Candidatus.Thioglobus.autotrophicus",0.0106951871657754
"Candidatus.Thioglobus.singularis",0.0053475935828877
"Candidatus.Thioglobus.sp..NP1",0.189839572192513
"Candidatus.Tremblaya.princeps",0.018716577540107
"Candidatus.Uzinura.diaspidicola",0.0133689839572193
"Candidatus.Walczuchella.monophlebidarum",0.0240641711229947
"Candidatus.Xiphinematobacter.sp..Idaho.Grape",0.0294117647058824
"Cannabis.sativa",1
"Capnocytophaga.canimorsus",0.101604278074866
"Capnocytophaga.cynodegmi",0.0454545454545455
"Capnocytophaga.gingivalis",0.0935828877005348
"Capnocytophaga.haemolytica",0.0320855614973262
"Capnocytophaga.leadbetteri",0.0133689839572193
"Capnocytophaga.ochracea",0.0347593582887701
"Capnocytophaga.sp..ChDC.OS43",0.366310160427808
"Capnocytophaga.sp..FDAARGOS_737",0.24331550802139
"Capnocytophaga.sp..H2931",0.0133689839572193
"Capnocytophaga.sp..H4358",0.0053475935828877
"Capnocytophaga.sp..oral.taxon.323",0.0213903743315508
"Capnocytophaga.sp..oral.taxon.864",0.0053475935828877
"Capnocytophaga.sp..oral.taxon.878",0.0133689839572193
"Capnocytophaga.sputigena",0.0962566844919786
"Capnocytophaga.stomatis",0.0240641711229947
"Caproiciproducens.sp..NJN.50",0.0614973262032086
"Capsicum.annuum",1
"Carboxydocella.thermautotrophica",0.0267379679144385
"Carboxydothermus.hydrogenoformans",0.0508021390374332
"Cardinium.endosymbiont.of.Encarsia.pergandiella",0.0053475935828877
"Cardinium.endosymbiont.of.Sogatella.furcifera",0.018716577540107
"Cardiobacterium.hominis",0.0695187165775401
"Castellaniella.defragrans",0.0401069518716578
"Catenovulum.sediminis",0.0160427807486631
"Catenovulum.sp..CCB.QB4",0.018716577540107
"Catenulispora.acidiphila",0.0855614973262032
"Caulobacteraceae.bacterium.OTSz_A_272",0.106951871657754
"Caviid.betaherpesvirus.2",0.53475935828877
"Cedecea.lapagei",0.0133689839572193
"Cedecea.neteri",0.435828877005348
"Cedratvirus.A11",0
"Celeribacter.baekdonensis",0.0347593582887701
"Celeribacter.ethanolicus",0.0160427807486631
