"hazard.ratio","pvalue","taxa","cancer"
1.06386719239957e-09,0.999087565432986,"genus_Ogataea","CUT"
NA,NA,"genus_Olea","CUT"
NA,NA,"genus_Oryza","CUT"
NA,NA,"genus_Ostreococcus","CUT"
1.03815140521461,0.965551046216268,"genus_Ottowia","CUT"
18.1453645114111,0.0112123916837499,"genus_Paenibacillus","CUT"
NA,NA,"genus_Pandoraea","CUT"
NA,NA,"genus_Panicum","CUT"
NA,NA,"genus_Papaver","CUT"
1.58578989584317,0.674807405636045,"genus_Paracoccus","CUT"
3.40251395026635e-09,0.998674343357671,"genus_Paraoerskovia","CUT"
75283064.3888053,0.998793330909582,"genus_Pasteurella","CUT"
NA,NA,"genus_Pelobacter","CUT"
NA,NA,"genus_Persicobacter","CUT"
0.473410144644824,0.389930327275161,"genus_Phaeobacter","CUT"
NA,NA,"genus_Phaeodactylum","CUT"
NA,NA,"genus_Phaseolus","CUT"
NA,NA,"genus_Physcomitrella","CUT"
NA,NA,"genus_Pichia","CUT"
NA,NA,"genus_Pimelobacter","CUT"
0.952928646769901,0.964985071949581,"genus_Piscirickettsia","CUT"
0.402418210578012,0.407218387974315,"genus_Plantibacter","CUT"
NA,NA,"genus_Plasmodium","CUT"
0.783614383676957,0.765493386815108,"genus_Pochonia","CUT"
NA,NA,"genus_Populus","CUT"
75283064.3888053,0.998793330909582,"genus_Porphyrobacter","CUT"
NA,NA,"genus_Protaetiibacter","CUT"
NA,NA,"genus_Prunus","CUT"
75283064.3888053,0.998793330909582,"genus_Pseudomonas","CUT"
0.756209610015867,0.747291624014517,"genus_Pseudonocardia","CUT"
NA,NA,"genus_Punica","CUT"
NA,NA,"genus_Pyricularia","CUT"
NA,NA,"genus_Pyrobaculum","CUT"
NA,NA,"genus_Quercus","CUT"
0.420786386942743,0.431260892923806,"genus_Ralstonia","CUT"
0.727756342770688,0.698456128853959,"genus_Rathayibacter","CUT"
1.04945855243779,0.955670534566211,"genus_Rhizobium","CUT"
1.38090066545233,0.711098691573374,"genus_Rhodococcus","CUT"
NA,NA,"genus_Rhodoferax","CUT"
0.138643400489661,0.0730930298235497,"genus_Rhodopseudomonas","CUT"
NA,NA,"genus_Rhodospirillum","CUT"
NA,NA,"genus_Rhodothermus","CUT"
NA,NA,"genus_Rosa","CUT"
NA,NA,"genus_Roseovarius","CUT"
NA,NA,"genus_Rothia","CUT"
0.420786386942743,0.431260892923806,"genus_Rufibacter","CUT"
NA,NA,"genus_Runella","CUT"
0.209585289482035,0.156638029647159,"genus_Saccharomyces","CUT"
0.942205351921255,0.942016862126671,"genus_Saccharopolyspora","CUT"
0.385860862734663,0.272913545969827,"genus_Salinicola","CUT"
1.58578989584317,0.674807405636045,"genus_Schaalia","CUT"
NA,NA,"genus_Scheffersomyces","CUT"
0.56341900481504,0.601774414285769,"genus_Schizosaccharomyces","CUT"
0.56356739413688,0.600948310543676,"genus_Serpentinomonas","CUT"
238350308.656481,0.998930608415787,"genus_Serratia","CUT"
NA,NA,"genus_Sesamum","CUT"
NA,NA,"genus_Setaria","CUT"
0.294423405737843,0.266823858282628,"genus_Simplicispira","CUT"
0.760012283048928,0.737551871383991,"genus_Sinomonas","CUT"
NA,NA,"genus_Solanum","CUT"
NA,NA,"genus_Sorghum","CUT"
0.595332995311066,0.549741182086174,"genus_Sphingomonas","CUT"
NA,NA,"genus_Sporisorium","CUT"
1.41191286956059,0.690814840506192,"genus_Staphylococcus","CUT"
75283064.3888053,0.998793330909582,"genus_Stenotrophomonas","CUT"
0.609035720923602,0.544283431278282,"genus_Streptococcus","CUT"
NA,NA,"genus_Streptomonospora","CUT"
NA,NA,"genus_Streptomyces","CUT"
NA,NA,"genus_Sugiyamaella","CUT"
0.381432435199517,0.267620608691901,"genus_Sulfitobacter","CUT"
NA,NA,"genus_Symbiobacterium","CUT"
NA,NA,"genus_Tateyamaria","CUT"
NA,NA,"genus_Tenacibaculum","CUT"
NA,NA,"genus_Terasakiella","CUT"
1.19502961418711,0.837625426592546,"genus_Tetrapisispora","CUT"
NA,NA,"genus_Thalassiosira","CUT"
NA,NA,"genus_Theileria","CUT"
75283064.5935755,0.998793330910371,"genus_Theobroma","CUT"
1.26258536022587,0.77576982224196,"genus_Thermobifida","CUT"
NA,NA,"genus_Thermobispora","CUT"
NA,NA,"genus_Thermothelomyces","CUT"
NA,NA,"genus_Thermothielavioides","CUT"
0.563567394136879,0.600948310543675,"genus_Thermus","CUT"
1.77441067457696,0.600948310543675,"genus_Thiohalobacter","CUT"
1.04945855243779,0.955670534566211,"genus_Torulaspora","CUT"
NA,NA,"genus_Toxoplasma","CUT"
NA,NA,"genus_Trypanosoma","CUT"
NA,NA,"genus_Ustilago","CUT"
1.94995688406216,0.444410153643312,"genus_Verrucosispora","CUT"
0.748270002788192,0.73799911348068,"genus_Vibrio","CUT"
NA,NA,"genus_Vigna","CUT"
NA,NA,"genus_Vitis","CUT"
NA,NA,"genus_Xanthomonas","CUT"
2.03109034699113,0.518284718714964,"genus_Yarrowia","CUT"
NA,NA,"genus_Zea","CUT"
NA,NA,"genus_Ziziphus","CUT"
0.680332890346232,0.637583732712518,"genus_Zygosaccharomyces","CUT"
1.02802477784449,0.979905121134169,"genus_Zymoseptoria","CUT"
NA,NA,"species_.Candida..glabrata","CUT"
NA,NA,"species_.Clostridium..bolteae","CUT"
NA,NA,"species_Abelson.murine.leukemia.virus","CUT"
NA,NA,"species_Acetobacter.persici","CUT"
0.294423405737843,0.266823858282628,"species_Achromobacter.xylosoxidans","CUT"
NA,NA,"species_Acidaminococcus.intestini","CUT"
1.03853015847632,0.965256340521463,"species_Acidovorax.avenae","CUT"
0.676992220148957,0.653157691658252,"species_Actinoalloteichus.hoggarensis","CUT"
NA,NA,"species_Actinobacteria.bacterium.IMCC26256","CUT"
NA,NA,"species_Actinomadura.amylolytica","CUT"
1.94795824452732,0.442842543945751,"species_Actinomadura.sp..WMMB499","CUT"
2.84222688258604,0.232225845757365,"species_Actinoplanes.friuliensis","CUT"
0.952928646769901,0.96498507194958,"species_Actinoplanes.sp..OR16","CUT"
0.456798872680503,0.475463734332512,"species_Actinosynnema.pretiosum","CUT"
NA,NA,"species_Aeromicrobium.sp..592","CUT"
0.952928646769901,0.964985071949581,"species_Aeromonas.rivipollensis","CUT"
NA,NA,"species_Agrobacterium.tumefaciens","CUT"
2.60904009094158,0.243328000083511,"species_Agrococcus.jejuensis","CUT"
0.596740986850939,0.638082574650988,"species_Agromyces.flavus","CUT"
0.593779662825961,0.524570076869999,"species_Alcaligenes.faecalis","CUT"
2.32110090099987,0.331925711577742,"species_Alloactinosynnema.sp..L.07","CUT"
0.271869161853272,0.235553193431783,"species_Altererythrobacter.ishigakiensis","CUT"
0.312455752437023,0.28844807686148,"species_Amycolatopsis.mediterranei","CUT"
1.58578989584317,0.674807405636045,"species_Amycolatopsis.sp..YIM.10","CUT"
0.456798872680503,0.475463734332512,"species_Anaerococcus.mediterraneensis","CUT"
1.58578989584317,0.674807405636045,"species_Anaeromyxobacter.dehalogenans","CUT"
NA,NA,"species_Anaerostipes.hadrus","CUT"
NA,NA,"species_Anaerostipes.rhamnosivorans","CUT"
NA,NA,"species_Ananas.comosus","CUT"
NA,NA,"species_Arabidopsis.thaliana","CUT"
NA,NA,"species_Arachis.duranensis","CUT"
NA,NA,"species_Arachis.hypogaea","CUT"
NA,NA,"species_Arachis.ipaensis","CUT"
NA,NA,"species_Arthrobacter.sp..ERGS1.01","CUT"
NA,NA,"species_Arthrobacter.sp..PGP41","CUT"
NA,NA,"species_Asparagus.officinalis","CUT"
NA,NA,"species_Aspergillus.fumigatus","CUT"
1.58578989584317,0.674807405636045,"species_Aspergillus.oryzae","CUT"
5.12676830444266,0.137171709029009,"species_Azospirillum.sp..TSH58","CUT"
3.39646910032149,0.266823858282628,"species_Babesia.bigemina","CUT"
3.67823990475132,0.235553193431783,"species_Babesia.bovis","CUT"
1.98277377218759,0.532936966936902,"species_Babesia.microti","CUT"
NA,NA,"species_Bacillus.albus","CUT"
NA,NA,"species_Bacillus.atrophaeus","CUT"
0.733543993923578,0.720832058350806,"species_Bacillus.cereus","CUT"
NA,NA,"species_Bacillus.megaterium","CUT"
NA,NA,"species_Bacillus.pseudomycoides","CUT"
NA,NA,"species_Bacillus.pumilus","CUT"
NA,NA,"species_Bacillus.sp..S3","CUT"
0.233373565699843,0.208250163982425,"species_Bacillus.thuringiensis","CUT"
NA,NA,"species_Bartonella.ancashensis","CUT"
0.223425215787802,0.0853046480947165,"species_Bathycoccus.prasinos","CUT"
0.433921105303285,0.4469675657491,"species_Besnoitia.besnoiti","CUT"
NA,NA,"species_Beta.vulgaris","CUT"
75283065.0089805,0.998793330912986,"species_Bigelowiella.natans","CUT"
NA,NA,"species_Blastococcus.saxobsidens","CUT"
0.933428878323598,0.932912047121627,"species_Bordetella.holmesii","CUT"
NA,NA,"species_Bosea.sp..AS.1","CUT"
NA,NA,"species_Bosea.sp..Tri.49","CUT"
NA,NA,"species_Botrytis.cinerea","CUT"
NA,NA,"species_Brachypodium.distachyon","CUT"
NA,NA,"species_Bradyrhizobium.erythrophlei","CUT"
NA,NA,"species_Bradyrhizobium.sp..SK17","CUT"
NA,NA,"species_Brassica.napus","CUT"
0.0690065559342354,0.0587303047743735,"species_Brassica.oleracea","CUT"
NA,NA,"species_Brassica.rapa","CUT"
NA,NA,"species_Brevibacillus.laterosporus","CUT"
NA,NA,"species_Burkholderia.pseudomallei","CUT"
0.362812651618628,0.355302284886658,"species_Burkholderia.sp..KK1","CUT"
NA,NA,"species_Cajanus.cajan","CUT"
NA,NA,"species_Camelina.sativa","CUT"
NA,NA,"species_Candida.albicans","CUT"
NA,NA,"species_Candida.dubliniensis","CUT"
1.0177700263055,0.982814918903332,"species_Candida.orthopsilosis","CUT"
NA,NA,"species_Candidatus.Aquiluna.sp..UB.MaderosW2red","CUT"
NA,NA,"species_Candidatus.Cyclonatronum.proteinivorum","CUT"
NA,NA,"species_Candidatus.Midichloria.mitochondrii","CUT"
NA,NA,"species_Candidatus.Promineofilum.breve","CUT"
NA,NA,"species_Cannabis.sativa","CUT"
NA,NA,"species_Capsicum.annuum","CUT"
NA,NA,"species_Caulobacteraceae.bacterium.OTSz_A_272","CUT"
NA,NA,"species_Cedecea.neteri","CUT"
NA,NA,"species_Cellulosimicrobium.cellulans","CUT"
NA,NA,"species_Cercospora.beticola","CUT"
NA,NA,"species_Chamaesiphon.minutus","CUT"
2.13909837134873,0.382411478288675,"species_Chromobacterium.rhizoryzae","CUT"
0.56356739413688,0.600948310543676,"species_Chromobacterium.sp..257.1","CUT"
NA,NA,"species_Chromobacterium.vaccinii","CUT"
0.420786386942743,0.431260892923806,"species_Chryseobacterium.gleum","CUT"
NA,NA,"species_Cicer.arietinum","CUT"
NA,NA,"species_Citrobacter.farmeri","CUT"
NA,NA,"species_Citrus.sinensis","CUT"
0.7890342410607,0.785114227431972,"species_Clostridioides.difficile","CUT"
0.667191617344435,0.641336687285975,"species_Clostridium.saccharobutylicum","CUT"
0.420786386942743,0.431260892923806,"species_Clostridium.sp..AWRP","CUT"
1.2065261703318,0.81847444675043,"species_Cnuibacter.physcomitrellae","CUT"
NA,NA,"species_Coffea.arabica","CUT"
0.10101525445522,0.110267216136501,"species_Coffea.eugenioides","CUT"
NA,NA,"species_Colletotrichum.higginsianum","CUT"
NA,NA,"species_Comamonas.aquatica","CUT"
NA,NA,"species_Corynebacterium.deserti","CUT"
NA,NA,"species_Cronobacter.dublinensis","CUT"
0.756209610015867,0.747291624014517,"species_Cryobacterium.arcticum","CUT"
0.419043213359724,0.28782327500253,"species_Cryptococcus.gattii.VGI","CUT"
0.952928646769901,0.96498507194958,"species_Cryptococcus.neoformans","CUT"
75283065.0089805,0.998793330912986,"species_Cryptosporidium.parvum","CUT"
NA,NA,"species_Cucumis.sativus","CUT"
NA,NA,"species_Cucurbita.pepo","CUT"
0.56356739413688,0.600948310543676,"species_Cupriavidus.basilensis","CUT"
NA,NA,"species_Cupriavidus.oxalaticus","CUT"
0.162445895174317,0.0975248213803003,"species_Curtobacterium.flaccumfaciens","CUT"
0.412319936320706,0.310644543125312,"species_Cutibacterium.acnes","CUT"
NA,NA,"species_Cyanidioschyzon.merolae","CUT"
NA,NA,"species_Cycloclasticus.zancles","CUT"
NA,NA,"species_Cynara.cardunculus","CUT"
NA,NA,"species_Daucus.carota","CUT"
2.43366249649951,0.279346098061239,"species_Debaryomyces.hansenii","CUT"
NA,NA,"species_Deinococcus.gobiensis","CUT"
NA,NA,"species_Desulfovibrio.carbinolicus","CUT"
NA,NA,"species_Dictyostelium.discoideum","CUT"
0.420786386942743,0.431260892923806,"species_Drosophila.innubila.nudivirus","CUT"
NA,NA,"species_Elaeis.guineensis","CUT"
2.45494294573518,0.3006837058097,"species_Encephalitozoon.cuniculi","CUT"
4.77132723614038,0.156638029647158,"species_endosymbiont.of.unidentified.scaly.snail.isolate.Monju","CUT"
NA,NA,"species_Enterococcus.thailandicus","CUT"
0.208816413452953,0.0632750251504106,"species_Eremothecium.cymbalariae","CUT"
0.809898867171982,0.80803696441383,"species_Eremothecium.sinecaudum","CUT"
0.414604399268988,0.421867522481429,"species_Escherichia.coli","CUT"
NA,NA,"species_Faecalibacterium.prausnitzii","CUT"
NA,NA,"species_Ferriphaselus.amnicola","CUT"
NA,NA,"species_Flavobacterium.johnsoniae","CUT"
NA,NA,"species_Fragaria.vesca","CUT"
1.18974156355116,0.874329577610271,"species_Frankia.alni","CUT"
NA,NA,"species_Frankia.sp..QA3","CUT"
1.09290715466939,0.918465190544394,"species_Frankia.symbiont.of.Datisca.glomerata","CUT"
NA,NA,"species_Friedmanniella.sagamiharensis","CUT"
NA,NA,"species_Fujinami.sarcoma.virus","CUT"
NA,NA,"species_Fusarium.fujikuroi","CUT"
0.19505465053559,0.137171709029008,"species_Fusarium.graminearum","CUT"
0.433921105303285,0.4469675657491,"species_Fusarium.oxysporum","CUT"
1.26131881454088,0.78907225212248,"species_Fusarium.pseudograminearum","CUT"
0.331113209154413,0.313294889151361,"species_Fusarium.venenatum","CUT"
75283064.6417543,0.998793330911838,"species_Fusarium.verticillioides","CUT"
1.03815140521461,0.965551046216268,"species_gamma.proteobacterium.SS.5","CUT"
NA,NA,"species_Gemmatimonas.phototrophica","CUT"
NA,NA,"species_Geobacter.pickeringii","CUT"
1.31845712069896,0.735909623820116,"species_Glaesserella.parasuis","CUT"
NA,NA,"species_Glaesserella.sp..15.184","CUT"
NA,NA,"species_Glycine.max","CUT"
1.18974156355116,0.874329577610271,"species_Glycine.soja","CUT"
NA,NA,"species_Gossypium.arboreum","CUT"
NA,NA,"species_Gossypium.hirsutum","CUT"
NA,NA,"species_Gossypium.raimondii","CUT"
NA,NA,"species_Guillardia.theta","CUT"
NA,NA,"species_Haematobacter.massiliensis","CUT"
0.456798872680503,0.475463734332512,"species_Haemophilus.influenzae","CUT"
0.966745065049929,0.967006554269183,"species_Haliangium.ochraceum","CUT"
1.58578989584317,0.674807405636045,"species_Halioglobus.japonicus","CUT"
1.16786477920033,0.858176673189774,"species_Halobacteriovorax.sp..BALOs_7","CUT"
0.84053730198673,0.841322178155307,"species_Halomonas.hydrothermalis","CUT"
1.94795824452732,0.442842543945751,"species_Halomonas.sp..JS92.SW72","CUT"
0.420786386942743,0.431260892923806,"species_Hardy.Zuckerman.feline.sarcoma.virus","CUT"
NA,NA,"species_Helianthus.annuus","CUT"
2.03109034699113,0.518284718714964,"species_Helicobacter.pylori","CUT"
3.39646910032149,0.266823858282628,"species_Hemiselmis.andersenii","CUT"
NA,NA,"species_Herbaspirillum.huttiense","CUT"
NA,NA,"species_Herbaspirillum.seropedicae","CUT"
0.372151483192308,0.227195469959876,"species_Hirschia.baltica","CUT"
NA,NA,"species_Human.betaherpesvirus.5","CUT"
NA,NA,"species_Hungatella.hathewayi","CUT"
NA,NA,"species_Intrasporangium.calvum","CUT"
NA,NA,"species_Ipomoea.triloba","CUT"
2.60512497117316,0.382768271098459,"species_Janthinobacterium.sp..LM6","CUT"
NA,NA,"species_Kazachstania.naganishii","CUT"
1.67973219673049,0.549741182086174,"species_Kitasatospora.albolonga","CUT"
NA,NA,"species_Kitasatospora.setae","CUT"
NA,NA,"species_Kitasatospora.sp..MMS16.BH015","CUT"
NA,NA,"species_Klebsiella.pneumoniae","CUT"
1.85137768160556,0.452433939406643,"species_Klebsiella.sp..LY","CUT"
NA,NA,"species_Kluyveromyces.lactis","CUT"
NA,NA,"species_Kluyveromyces.marxianus","CUT"
NA,NA,"species_Komagataeibacter.medellinensis","CUT"
NA,NA,"species_Komagataella.phaffii","CUT"
2.84649670620449,0.205470531346413,"species_Labilithrix.luteola","CUT"
238350309.024177,0.998930608416811,"species_Labrys.neptuniae","CUT"
1.77596279843403,0.50761149113927,"species_Laceyella.sacchari","CUT"
NA,NA,"species_Lachancea.thermotolerans","CUT"
NA,NA,"species_Lactobacillus.fermentum","CUT"
NA,NA,"species_Leishmania.braziliensis","CUT"
0.351836796044282,0.232225845757365,"species_Leishmania.donovani","CUT"
75283064.5935755,0.998793330910371,"species_Leishmania.infantum","CUT"
NA,NA,"species_Leishmania.major","CUT"
0.147180818564768,0.118063490357862,"species_Leishmania.mexicana","CUT"
NA,NA,"species_Leishmania.panamensis","CUT"
3.37693185668602,0.137575689666978,"species_Lelliottia.nimipressuralis","CUT"
NA,NA,"species_Leptotrichia.buccalis","CUT"
0.402418210578012,0.407218387974315,"species_Leuconostoc.citreum","CUT"
NA,NA,"species_Lupinus.angustifolius","CUT"
0.775151188384309,0.755875445638705,"species_Lysobacter.enzymogenes","CUT"
NA,NA,"species_Lysobacter.maris","CUT"
0.56341900481504,0.601774414285769,"species_Malassezia.restricta","CUT"
NA,NA,"species_Malus.domestica","CUT"
NA,NA,"species_Manihot.esculenta","CUT"
0.243460151797464,0.198232466937007,"species_Marinobacter.sp..LV10R510.11A","CUT"
1.34384580251479,0.734230438828517,"species_Massilia.umbonata","CUT"
NA,NA,"species_Medicago.truncatula","CUT"
NA,NA,"species_Mesorhizobium.sp..M2A.F.Ca.ET.043.05.1.1","CUT"
NA,NA,"species_Methanothrix.soehngenii","CUT"
2.29402086671095,0.350523660078545,"species_Methylomonas.sp..DH.1","CUT"
1.46319329004811,0.66144019923564,"species_Methylorubrum.populi","CUT"
3.40251395244621e-09,0.998674343369634,"species_Microbacterium.sp..1S1","CUT"
1.64121146205419,0.56824406680938,"species_Microbacterium.sp..ABRD_28","CUT"
0.615414102937519,0.658023605984083,"species_Microbacterium.sp..L.031","CUT"
NA,NA,"species_Microbacterium.sp..SGAir0570","CUT"
NA,NA,"species_Microlunatus.sp..KUDC0627","CUT"
0.708259002066618,0.690814840506192,"species_Micromonas.commoda","CUT"
NA,NA,"species_Micromonospora.echinaurantiaca","CUT"
3.00272511498283,0.181993957613936,"species_Microvirga.sp..HR1","CUT"
75283064.3888053,0.998793330909582,"species_Minicystis.rosea","CUT"
1.17373791581772,0.853442804312514,"species_Modestobacter.marinus","CUT"
0.185528852839076,0.125340648828723,"species_Moorella.thermoacetica","CUT"
NA,NA,"species_Moraxella.osloensis","CUT"
NA,NA,"species_Musa.acuminata","CUT"
1.58578989584317,0.674807405636045,"species_Mycoavidus.cysteinexigens","CUT"
0.162738659690158,0.0992660092673729,"species_Mycobacterium.dioxanotrophicus","CUT"
NA,NA,"species_Mycobacterium.haemophilum","CUT"
NA,NA,"species_Mycobacterium.sp..KMS","CUT"
NA,NA,"species_Mycobacteroides.salmoniphilum","CUT"
1.29321531429314,0.767804456706885,"species_Mycolicibacterium.vaccae","CUT"
0.383858744231249,0.382768271098459,"species_Mycoplasma.dispar","CUT"
NA,NA,"species_Mycoplasma.parvum","CUT"
NA,NA,"species_Myroides.profundi","CUT"
NA,NA,"species_Myxococcus.xanthus","CUT"
NA,NA,"species_Natronolimnobius.sulfurireducens","CUT"
0.836367843352484,0.870865936786606,"species_Naumovozyma.castellii","CUT"
1.43815519350196,0.675349904658048,"species_Naumovozyma.dairenensis","CUT"
NA,NA,"species_Ndongobacter.massiliensis","CUT"
0.39116358910549,0.278967758741308,"species_Neospora.caninum","CUT"
NA,NA,"species_Neurospora.crassa","CUT"
NA,NA,"species_Nicotiana.attenuata","CUT"
0.366679313702409,0.360348268400738,"species_Nitrosomonas.sp..AL212","CUT"
75283064.3888053,0.998793330909582,"species_Nitrosomonas.ureae","CUT"
0.840518672824357,0.874329577610271,"species_Nitrospirillum.amazonense","CUT"
NA,NA,"species_Nocardia.cyriacigeorgica","CUT"
NA,NA,"species_Nocardia.sp..CS682","CUT"
NA,NA,"species_Nocardioides.sp..603","CUT"
NA,NA,"species_Nonomuraea.sp..ATCC.55076","CUT"
NA,NA,"species_Nonomuraea.sp..WYY166","CUT"
NA,NA,"species_Novosphingobium.aromaticivorans","CUT"
NA,NA,"species_Nymphaea.colorata","CUT"
NA,NA,"species_Oceanisphaera.avium","CUT"
0.792025657434442,0.77576982224196,"species_Oceanisphaera.profunda","CUT"
1.06386719239957e-09,0.999087565432986,"species_Ogataea.parapolymorpha","CUT"
NA,NA,"species_Olea.europaea","CUT"
NA,NA,"species_Oryza.brachyantha","CUT"
NA,NA,"species_Oryza.sativa","CUT"
0.952928646769901,0.96498507194958,"species_Ostreococcus.sp..lucimarinus","CUT"
1.08758073505029,0.922925478847863,"species_Ostreococcus.tauri","CUT"
1.03815140521461,0.965551046216268,"species_Ottowia.oryzae","CUT"
NA,NA,"species_Ottowia.sp..oral.taxon.894","CUT"
18.1453645114111,0.0112123916837499,"species_Paenibacillus.sp..18JY67.1","CUT"
NA,NA,"species_Pandoraea.oxalativorans","CUT"
NA,NA,"species_Panicum.hallii","CUT"
NA,NA,"species_Papaver.somniferum","CUT"
1.58578989584317,0.674807405636045,"species_Paracoccus.mutanolyticus","CUT"
1.0638671798459e-09,0.999087565451877,"species_Paracoccus.pantotrophus","CUT"
3.40251395026635e-09,0.998674343357671,"species_Paraoerskovia.marina","CUT"
75283064.3888053,0.998793330909582,"species_Pasteurella.multocida","CUT"
NA,NA,"species_Pelobacter.carbinolicus","CUT"
NA,NA,"species_Pelobacter.propionicus","CUT"
NA,NA,"species_Persicobacter.sp..JZB09","CUT"
0.473410144644824,0.389930327275161,"species_Phaeobacter.inhibens","CUT"
NA,NA,"species_Phaeodactylum.tricornutum","CUT"
NA,NA,"species_Phaseolus.vulgaris","CUT"
NA,NA,"species_Physcomitrella.patens","CUT"
NA,NA,"species_Pichia.kudriavzevii","CUT"
NA,NA,"species_Pimelobacter.simplex","CUT"
0.952928646769901,0.964985071949581,"species_Piscirickettsia.salmonis","CUT"
NA,NA,"species_Planctomycetes.bacterium.SRT547","CUT"
0.402418210578012,0.407218387974315,"species_Plantibacter.flavus","CUT"
0.492346389948339,0.518284718714964,"species_Plasmodium.berghei","CUT"
NA,NA,"species_Plasmodium.chabaudi","CUT"
NA,NA,"species_Plasmodium.coatneyi","CUT"
0.14815072856622,0.0844360487079471,"species_Plasmodium.cynomolgi","CUT"
NA,NA,"species_Plasmodium.falciparum","CUT"
NA,NA,"species_Plasmodium.gaboni","CUT"
1.20549168688358,0.830194582399358,"species_Plasmodium.knowlesi","CUT"
NA,NA,"species_Plasmodium.malariae","CUT"
0.504343972079427,0.532936966936902,"species_Plasmodium.reichenowi","CUT"
2.22822445985635,0.362676458956412,"species_Plasmodium.relictum","CUT"
NA,NA,"species_Plasmodium.sp..gorilla.clade.G2","CUT"
