"","Input Sample","B cells naive","B cells memory","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","TILs","cancer"
"417","SL385481",5e-04,6e-04,0,0.011269319972319,0.0141688380866908,0.00830637216032045,0,0,0,0.00873420050670806,0.00780691301926061,0.0696043738477008,3e-04,0.0184357153727189,0.00175090494336429,0,0,0.00124668917520132,0,0,0.142723327084284,"GI"
"418","SL385483",0.0156343655940964,0.0385027574003742,0.118686617971668,0,0.434010873238586,0,0,0,0,0.0456091112152752,0,0.00557350370648141,0.0188844140682163,0.176708482625989,0.02062413506252,0,0,0.0325883158791442,0,0,0.906822576762351,"GU"
"419","SL385484",0.00319890185261063,0,0.0490271410288162,0,0.0597471167082892,0.110620955893279,0,0,0,0,0.0601428360029579,0.03000150810057,0.0330742950187054,0.230781314959389,2e-04,0.00986429123325152,0.032350367659644,0,0,0.00104907857564129,0.620057807033154,"GU"
"420","SL385485",0.00198841754110438,0.00282046752141369,4e-04,0,0.0764117096717011,0.00256402573016712,0.00709634161185986,0,0,0,0,0.0366329481258211,0.00149698466192956,0.0183212264943489,2e-04,0,0,0.0179235801994913,0,0,0.165855701557837,"GI"
"421","SL385487",0.00791283665055904,0,0.151052741228762,0,0.142651616865167,0.111063447156777,0,0,0,0,0.0183259503452413,0.0497604868239707,0.0593314474756687,0.163031234192047,0.00454538394574994,0.0212564764434493,0,0.105837982646668,0,0.00795114816298393,0.842720751937044,"GI"
"422","SL385488",0.00548500080486066,0,0.00351850317659909,1e-04,0,0.00766182814630068,0.00238049220744044,0.00276592886011458,0,0.00691373716346524,0,0.133915942894034,0,0.0536765700629652,0,0,0,0.0126015719729729,0,0,0.229019575288752,"GI"
"423","SL385489",0.0140227480893964,0,0.0364848988591011,0,0.00610004145027405,0.0323999498203198,0.00115700384180456,0,0,0,0.0171511839885463,0.0417266979688116,0.0187382510053617,0.0374670182217577,0.0102833242107417,0,0,0.174353455571998,6e-04,0.00401159249893659,0.39449616552705,"GI"
"424","SL385596",0,0,0,0,0.123633402515876,0.00666942545726032,0,0,0,0.0364671273046568,0,0.0219139737550333,0.00186441342212902,0.033029305750344,0,0.001,0,0.0541204756279277,0.011967545336706,0.00662834899627678,0.29729401816621,"GI"
"425","SL385597",0,0,0.104561179228646,0,0.296579703320745,0,0,0,0,0,0.019603890116128,0.0817140806559851,0.0640198794609096,0.110291894876863,0.0171039203204938,0,0,0.0380171552540201,0,0,0.731891703233791,"GI"
"426","SL385598",4e-04,0,0.00850150566475545,0,0.0669353292837877,0.0177138514572618,0.0114005278423202,0,0,0,0.0317949135275699,0.256583708734938,0.0420086323432488,0.0771436258435906,6e-04,0.0495510018586809,0,0.0852526490937502,0.0116778073400037,0.0186408780521449,0.678204431042052,"GI"
"427","SL385603",0.0349901535007772,0,0.0891811409871216,0,0,0,0.0273479009900213,0,0.0239986723296831,0,0.0479722828704092,0.412938934480505,0.0137126960976151,0.209071231569034,0,0,0,0.00766049577402579,0,0,0.866873508599193,"SAR"
"428","SL385605",0,0.00220407814441925,0.014099579109813,0.0112368847718127,0,0,0.00570495358696756,0,0,0.0127567819156327,0.0033102001542088,0.183947322071767,0.00277505990977714,0.145855087976729,0,0,0.00885610940870807,0,0,0,0.390746057049835,"SAR"
"429","SL385620",0.0105569170387117,0,0.012135964527465,0.00215069784131482,0.110073269282259,0.0551090149417205,0,0,0.00116491270868627,0.00294532564216498,0.00271448275776807,0.0796979014963435,0.0217218678237061,0.0785297187188095,0,0,0,0.0238457110465105,0,0.0056259733403765,0.406271757165836,"GI"
"430","SL385621",0,0,0.0451791487955784,0,0.06236228812503,0,0.00585297174647062,0,0,0.00637584420063916,0,0.218588753179409,0.00397645972696536,0.0262478699185413,0.00247099201400804,0,0,0.070943325157245,7e-04,0,0.442697652863887,"GI"
"431","SL385622",0.00710570047576652,0,0.00878311531770064,0,0.085227878795303,0,0,0,0,0.00403618659837264,0,0.0523484515667764,0.00135903304810678,0.00805637506150238,0,0,0,0.0100866733762384,0.00455708933257638,0,0.181560503572343,"GI"
"432","SL385627",0.00813677185340967,0,0.0435363725610089,0,0.020848505228426,0,0.0231347459069565,0,0,0,0.0242458989417045,0.00979834668743244,0.0265842463404402,0.184771190702979,0.0329829978553814,0,0,0.0641477791372152,0,0.00575779174522426,0.443944646960178,"GU"
"433","SL385628",0,0.0060257956593465,0.0274313810416555,0,0.0739888375040904,0.0100740277123374,0,0,0,0.0187801568841381,0,0,0,0.121098582812066,0,0.0285210625553647,0.00559786779322219,0.00944626965729442,0,0.00132512366165137,0.302289105281167,"GU"
"434","SL385631",0,0,0.0525799517166307,0,0.0612281562142609,0.0134833960364969,0,0,0,0,0.0282209184159424,0.11300787952254,0.00155172771440841,0.346048485460631,0,0.0329480559219551,0.0187159067846055,2e-04,0,0.0117744253180873,0.679758903105558,"SAR"
"435","SL385644",0.00234910390201082,0,0.0262499741501587,0,0.19782195768969,0,0,0,0,0,0.0370846856875463,0.028634734248462,0.0353813712912787,0.0781195474979233,0.0273736475178379,0,0,0.057189072464692,0.0415140986056321,0,0.531718193055232,"GI"
"436","SL385645",0.00102544156713867,0,0,0,0.132906336757882,0.0231290481828554,0,0,0,0,0,0,0,0.236818314951367,0.00623728195494615,0.00614018216351193,0.0130496758784929,0,0,0,0.419306281456194,"SAR"
"437","SL385647",0.0119244973929996,0,0.0156352080000832,0,0.279491837112752,0,0.0366026537899966,0,0,0.021780637965572,0.0690018836111564,0,0.0239029616661325,0.520951788028071,0.0043818120051388,0,0,0.192933697003408,0,0,1.17660697657531,"RCC"
"438","SL385649",0.0217307047367966,0,0.0682680760842528,0,0.0336319420535613,0,0.0328375976601232,0,0,0,0.0195254779248676,0,0.0142905836170827,0.137933317888635,0,0,0.0768641950838628,9e-04,0,0,0.405981895049182,"SAR"
"439","SL385652",0,0.00202443293553962,0.0270021103518206,0.045775445466075,0,0.0260629175278607,0,0.001834379004656,0.00650675649377492,0,0,0.0713808996578087,0,0.0398494223788142,0,0.0929386053486271,0,0.0518311234300009,0,0.001,0.366206092594978,"GU"
"440","SL385667",4e-04,0,0,0,0.035904768036341,0,0.00122394670620103,0,0,0,0.0118695910859698,0,0,0.0373490165480307,0.00131296544764882,0,0.0211312360865974,0,0,0,0.109191523910789,"SAR"
"441","SL385668",0,0,0.0111523740693107,0,0.0693908893386018,0,0,0,0,0.00397891830422015,0.00521542766089514,0.0892638675065543,0.00292152588659929,0.0926619689989837,0,0.0093599408349302,0,0.0964233832673999,0,0.00987884926670194,0.390247145134197,"SAR"
"442","SL385671",0.0328892306396046,0,0.0389622445644564,0,0.0438272388998534,0,0.00515365235888094,0,0.0010559513930645,0,0.0181670182855768,0.00274309512147579,0.0148712560301781,0.0870941485015705,0.0560982235366838,0,0.0737399235732524,0.049906735063032,0.0108731156126075,0,0.435381833580237,"SAR"
"443","SL385673",0.00673001069766795,0,0,6e-04,0.0771579821502526,0,0.00318761164937008,0,0.00475972257681112,0,0.0480147056349058,0.119523430245726,0.00603964677374851,0.13424889440313,0,0,0.00203898107460722,0.0445155213956661,0,0.00212256507617899,0.448939071678065,"SAR"
"444","SL385674",0.0163211698055498,0,0.0859382424694659,0,0,0.0770944855218318,0.00104848854331216,0,0.00620308871504825,0,0.0311093263625814,0.0359032562659613,0.0457537818672389,0.12355429392437,0,0,0,0.0105394760910967,0,0,0.433465609566456,"SAR"
"445","SL385678",0,0,0.024029625159859,0,0.008003829506809,0,0.0182400188709345,0,0,0.00832370490964494,0.0248151741789031,0,0.0146506663182898,0.0861764897077345,7e-04,0,0,0.00671582929465775,0.0034725971536596,0,0.195127935100492,"RCC"
"446","SL387117",0.0194277285818503,0,0,0,0.0742276120710161,0.00947463534529378,0.00757128346450873,0.0180510954957142,0.00646529363316539,0.00348010614693472,0,0.254382869352189,0.00616787770556885,0.307945307823898,0.00460725801002584,0,0.0985149112271837,0,0,0,0.810315978857348,"SAR"
"447","SL387120",0.0460076413836586,0.193653204499748,0.220459002538559,0,0.407907135980944,0.309754534009627,0,0,0,0.116551504747799,0,0.212595266657869,0.130598454305098,0.3982182086712,0.0331802331201695,0,0,0.0910729979988238,0,0,2.1599981839135,"THO"
"448","SL387123",0,0,0.0502404944019491,0.0687880715586315,0.174778133936748,0,0,0,0,0.0966397064203465,0.0759431013363132,0.171627571057716,0,0.181670398710065,0,0.133869179468906,0,0.104184294957899,0.0252386915073717,0.0405435188932279,1.12352316224917,"THO"
"449","SL387124",0.00163314713875469,0,0.00869676004366643,0,0.0294553903721389,0,0,0.0432327611738395,0,0,0.0363126037727334,0,7e-04,0.217706995170837,0,0,0,0.0344526777124069,0,0.00723174323535528,0.379422078619733,"SAR"
"450","SL387126",0,0,0.0268572805469784,0,0.0428937655237344,0,0.0179307294481847,0.00162563690514187,0,0.00412430519553985,0,0.00805019905794237,0.00166806033205667,0.00319149893692311,0,0,0.0210303843427448,0,0,0,0.127371860289246,"THO"
"451","SL387127",0,0.00676269788771942,0.0588470967631532,0,0.0593062365784605,0,0.0353792345272997,0,0,0,0,0.00752333251344238,0.00642466282258973,0.0212857360031938,0,0,0.0595401441532935,0,0,0,0.255069141249152,"THO"
"452","SL387128",0,0.0992688553209551,0.199805818102475,0,0.368500854509827,0.0790477371007834,0,0,0,0,0.0553660822501242,0.165924001760508,0.1034303218879,0.180937899272742,0.0111084387822747,0.0214434677876556,0.141041391202271,0.00225117718413132,0,0,1.42812604516165,"THO"
"453","SL387130",0.0107721956407666,0,0.0914283561785412,0,0.183676492703073,0.125774469972141,0,0,0,0.0212318174747776,0.0270406542839618,0.196968469352748,0.0452652014213563,0.167353244602578,0.0186107008313026,0.0345449926187301,0.00648076254299021,0.00616200801471659,0,0,0.935309365637683,"THO"
"454","SL387132",0,0,0.00371169978991653,0.00889359433485242,0.0361315794595085,1e-04,0.00250219877712387,0,0,0.0303940685119621,0,0,0,0.0824666214472039,0,0.0110532203048645,0.0149486094266222,0.00561459354794756,0.0270484857490125,0.023897957621679,0.246762628970693,"SAR"
"455","SL387142",3e-04,0,0.00457309743930161,0,0.0738316703255092,0,0,0,0,0.00467717733490286,0.00274768052078498,0.00492248931562618,0.00473099411371628,0.0664344690838764,0.00473805435102543,0,0.0331233360868081,0,0,7e-04,0.200778968571551,"SAR"
"456","SL387144",0.0353895152686592,0,0.0755378543491968,0,0.155433087999424,0,0,0,0.00954670301917569,0,0.0353084582098636,0.00799695830444039,0.0332657548444546,0.428007241068475,0,0,0.00544298724762283,0.074999052989994,0.00773207645077045,0,0.868659689752077,"SAR"
"457","SL387145",0.0185065520824061,0,0.213647769447104,0.0439589880151641,0.124995631558353,0.141073477757502,0,0,0,0.0308256942936218,0,0.282567342701797,0.19494178503644,0.153550327960692,0.0234357768986893,0,0,0.00816404618045751,0,0,1.23566739193223,"CUT"
"458","SL387148",0.0690987998115345,0,0.100482282658808,0,0.131067433728703,0.119431311125407,0,0,0,0,0.082435227184467,0.15433706834743,0.147758687516308,0.138881533531203,0.0379403116109972,0.0133627284935182,0.0134298739450506,0.00563615942383075,0,0,1.01386141737726,"THO"
"459","SL387151",0.00159899554659597,0,0.0394457244434136,0,0.107018253889153,0,0,0,0,0,0.0241204964215214,0.101643075442449,0.0158185205611566,0.169620599068283,0.10459780489095,0,0.188778253883195,0,0,0,0.752641724146717,"CUT"
"460","SL387152",0.00879099815062406,0,0.00865484518843249,0,0.0308392163375638,0,0.00165090991485982,0,0,0.001,0.0103187400094806,0.148344935549848,0,0.113689485381353,0,0.0189661353772212,0.00608804668008559,0.0015571991089848,0,0.00556701233560428,0.355467524034057,"THO"
"461","SL387155",0.00210767083280652,0.00206644616543091,0.0126643394677105,0,0.0545268336280696,0,0.0136431264960063,0.00277193139183913,0,0.0329606610693496,0.0554570448037336,0.222252028786858,0.00405925339858316,0.277968188983127,0,0,0.0236913406073793,0,0.00900346873881789,0,0.713172334369712,"SAR"
"462","SL387173",0.0347298527929936,0.0605523024436851,0.111410993141439,0,0.411530197876616,0.0627191513272795,0,0,0,0.0697190653973517,0,0.218327020559169,0.0240148736060765,0.151526771380795,0,0,0,0.0854743466967769,0,0,1.23000457522218,"THO"
"463","SL387179",0.0282827878243392,0,0.226832133786136,0,0.265569938069822,0.17489204236916,0.0199782203520216,0,0,0,0.0634247819629894,0.188285192105907,0.249302888306491,0.20307854869513,0.0299032996240107,0,0,0.052490439148119,0,0.0170452984181773,1.5190855706623,"THO"
"464","SL387180",0.00934751428325499,0,0.0355039119641252,0,0.0320037462429311,0.0163391709300399,0,0,0,0,0.01469635580178,0,0,0.0788021314569277,0,0.00418182922541009,0.0319389326277588,0,9e-04,0,0.223713592532228,"THO"
"465","SL387191",0.00112104701011695,0,0,0,0.0247470109860415,0,5e-04,0.0086438033066099,0,0.0047836412858582,0.00543034609711885,0.0125594970211907,0,0.0237025063398321,6e-04,0,5e-04,0,0.00137042069674939,0,0.0839582727435177,"SAR"
"466","SL387193",0.0111040808200971,0,0.0380259360125124,0,0.0605497004075431,0,0,1e-04,0,0,0.00479164084857366,0.0226037361094528,0.00181690897616094,0.0201630038916948,0,0.00295882373198079,0.0551537108685802,0,0,0,0.217267541666596,"THO"
"467","SL387197",0,0,0.156272631819622,0,0,0.167071315354066,0.0237690303533953,0,0,0,0.088400398906635,0.0382552523793803,0.105161692641525,0.123090354498153,0,0,0,0.0500648298543463,0.0142637196134006,0.00155696917368965,0.767906194594213,"CUT"
"468","SL387198",0,0.137881036435455,0.124737031584488,0,0.17574119585742,0.0723812932907163,0,0,0,0,0.0545945271312694,0.0950822437765219,0.0491993132396072,0.135413199424304,0,0.00387379279637429,0.0570051003349098,0,0,0.00743251454135921,0.913341248412424,"THO"
"469","SL387201",0.00906895454768641,0.0076514951143168,0,0,0.259353131656971,0.00842574064183687,0,0,0,0,0.0185297622506741,0.315714478249168,0.0332122735967669,0.120457175656098,0.0710343510445477,0.00541544740648949,0,0.032620692281263,0,0.0238733518790268,0.905356854324845,"THO"
"470","SL387203",0,0.0249239136069152,0.309936121314082,0,0.149219298418349,0.191349632861884,0.0821543959741795,0,0.0393465012530307,0,0.149346830328688,0.0724161273362625,0.0922828068746257,0.144204221234736,0,0.118535315636953,0,0.335593836591635,0,0.00677504186560237,1.71608404329694,"THO"
"471","SL387205",0.0344969556985949,0,0.0731011339402089,0,0.0808682396719116,0,0.0505150539686198,0,0,0,0.0252886731333737,0.0274896035258615,0.0248693077814776,0.100297749266207,0.018314893198572,0.0066864386913382,0,0.102727357312196,0,0,0.544655406188362,"CUT"
"472","SL387207",0.00224805341002125,0,0.018895085655716,0,0.0508086958885833,0,0,0.00235391559234246,0,0,0.00288625377988932,0.107650833592401,0.0087519355398906,0.0933458638124006,0.00687792163406789,0,0,0.0262135866181617,0,0.00220725168919838,0.322239397212672,"GI"
"473","SL387313",0,0,0.0695385727645404,0,0.358560952334503,0,0,0,0,0.0225834512670841,0.0268165761383551,0.341986631673801,0.0586486599296458,0.175723173785351,0.112235812835728,0,0.0637874871540546,0,0,0,1.22988131788306,"THO"
"474","SL387315",0.019606215554786,0,0.0523157809735842,0,0.177691284560584,0,0,0,0,0.0712822676705802,0.00110224564861062,0.322190041723312,0.0239585862385674,0.120489970650838,0,0,0,0.0810620689281804,0,0.038187764678096,0.907886226627139,"THO"
"475","SL387316",0,0.409243905300528,0.0147443230016881,0,0.290736537271106,0.0313390210772318,0.111206113014614,0,0,0,0.0420450131180461,0.112997649186166,0.0254944966969879,0.105872459565037,0,0.0674887584847529,0,0.108316231841043,0.0108046640427069,0,1.33028917259991,"THO"
"476","SL387317",0.0789827791865074,0.0865336242594276,0.312865485357538,0,0.117765141569793,0.204901286442148,0,0,0,0,0,0.297211033847521,0.253273866266488,0.154129568183348,0,0,0.0380553076107627,0,0,0,1.54371809272353,"THO"
"477","SL387318",0.0156192612295106,0,0.074861465044337,0.00908599863049601,0.0514856363622243,0,0,0.00183179610450843,0,0,0.0266620473834362,0,0.0327127590555747,0.191583366200048,0.00302646559136676,0,0,0,0,4e-04,0.407268795601502,"SAR"
"478","SL387344",0.0354622559515555,0,0.098228305120146,0,0.0599826277421407,0.0973620131275596,0.0119407273042096,0,0,0.0229718006125545,0.00256481080075109,0.252446963224116,0.0579252791453494,0.102424087014334,0,0,0,0.0390015344167635,0,0.00389617262704044,0.784206577086521,"THO"
"479","SL387375",0.0380270807736913,0,0.166709399149123,0,0,0.125095483093654,0.0161624038221034,0,0.00488081994756629,0,0.0290968488514995,0.291521953815044,0.130736559085069,0.137941481509793,0.00279283289664776,0,0,0.0952040697406811,0,7e-04,1.03886893268487,"CUT"
"480","SL387396",0.0393333608072848,0,0.111325777674012,0,0.157214765842729,0.0662049618414903,0.0269798481818376,0,0,0,0.0338893572298518,0.176597571247598,0.0501709783873199,0.185176117754502,0.00946102312588331,0.0523297475924237,0,0.0631326886869492,0,0,0.971816198371882,"THO"
