"node","betweencent"
"g__Breznakiella",0
"g__Bromovirus",0
"g__Bronvirus",0
"g__Brucella",0
"g__Brujitavirus",0
"g__Brussowvirus",0
"g__Bruynoghevirus",0
"g__Bulleidia",4.5
"g__Burrovirus",0
"g__Buttiauxella",0
"g__Butyricimonas",10694
"g__Butyrivibrio",165
"g__Bythopirellula",0.00739028850060951
"g__Caballeronia",3.4260833294494
"g__Caeruleovirus",0
"g__Cafeteriavirus",0
"g__Caldicellulosiruptor",4084.14865254712
"g__Caldichromatium",0.0344827586206897
"g__Caldilinea",870.4
"g__Caldisphaera",0
"g__Caloramator",0.53438592562912
"g__Campylobacter",2
"g__Camvirus",0
"g__Capnocytophaga",24
"g__Caproicibacterium",5.5
"g__Caproiciproducens",108
"g__Carlavirus",0
"g__Carltongylesvirus",0
"g__Castellaniella",65.7157251731039
"g__Catenovulum",0.00912941893539212
"g__Caulifigura",48
"g__Cecivirus",0
"g__Cedecea",1237
"g__Ceduovirus",0
"g__Ceetrepovirus",0.00460829493087558
"g__Celeribacter",1434.37485122957
"g__Cellulomonas",29.3983499380419
"g__Cellulosilyticum",0
"g__Cellulosimicrobium",2.2730151944801
"g__Cellvibrio",0.0851272015655577
"g__Centapoxvirus",0
"g__Cepunavirus",0
"g__Cercospora",2.2
"g__Cereibacter",427
"g__Changchunvirus",0
"g__Chania",0
"g__Chelativorans",17.6226853838242
"g__Cheoctovirus",0
"g__Chitinibacter",0.00657894736842105
"g__Chitinolyticbacter",65.6427960011495
"g__Chlamydia",0
"g__Chlamydiifrater",0
"g__Chloracidobacterium",0
"g__Chloriridovirus",0
"g__Chlorobaculum",0.0138674703223198
"g__Chloroflexus",0
"g__Chlorovirus",0.017194210069237
"g__Chondrocystis",43.1
"g__Chondromyces",156
"g__Chopinvirus",0
"g__Christensenella",21.3333333333333
"g__Chromobacterium",204.215061094499
"g__Chroococcidiopsis",0.6
"g__Chryseoglobus",0.00739028850060951
"g__Chryseolinea",13
"g__Chthonomonas",5.99999999999999
"g__Ciceribacter",0
"g__Citrobacter",31
"g__Claudivirus",0
"g__Clavibacter",0.5
"g__Cloacibacillus",59.5
"g__Closterovirus",0
"g__Clostridioides",547
"g__Cnuibacter",0.0140314573338511
"g__Cobetia",0.0326482942756396
"g__Cognaticolwellia",0
"g__Cognatishimia",0
"g__Cohnella",94.0783216611416
"g__Collimonas",7.5
"g__Colwellia",2.24120010170353
"g__Comamonas",9002
"g__Companilactobacillus",0
"g__Congregibacter",0.0062111801242236
"g__Coopervirus",0
"g__Coprococcus",12423
"g__Cornellvirus",0
"g__Costertonia",0
"g__Criblamydia",0
"g__Cripavirus",0
"g__Croceibacter",0
"g__Croceicoccus",0.311305234643601
"g__Croceimicrobium",5
"g__Cryobacterium",0.260511632754976
"g__Cryptobacterium",0
"g__Cucumovirus",0
"g__Cuniculiplasma",0
"g__Cyclobacterium",0
"g__Cylindrospermopsis",0
"g__Cystovirus",0
"g__Cytobacillus",0
"g__Dactylococcopsis",771.5
"g__Debaryomyces",2.5
"g__Dechloromonas",10
"g__Deefgea",0
"g__Deferribacter",0
"g__Defluviicoccus",10.5
"g__Defluviimonas",50.5
"g__Dehalobacterium",0
"g__Dehalococcoides",0
"g__Dehalogenimonas",0
"g__Delepquintavirus",0
"g__Deltabaculovirus",0.105745796090285
"g__Deltaentomopoxvirus",0
"g__Deltapolyomavirus",0.0140804597701149
"g__Denitratisoma",3.34627918467043
"g__Denitrobacterium",7.5
"g__Dermabacter",0.4345013553408
"g__Desulfobacter",0
"g__Desulfobacula",0
"g__Desulfobulbus",23.028237070514
"g__Desulfococcus",0
"g__Desulfocurvibacter",0.00173913043478261
"g__Desulfohalobium",0.0062111801242236
"g__Desulfomonile",0
"g__Desulfosarcina",0
"g__Desulfotalea",3.40115460204394
"g__Desulfotomaculum",0.350877192982456
"g__Desulfovibrio",1483.5
"g__Desulfurispirillum",0
"g__Desulfurobacterium",0
"g__Desulfurococcus",0
"g__Desulfuromonas",0
"g__Devriesea",0
"g__Dialister",8
"g__Diaminobutyricimonas",0.00548444878684253
"g__Diaphorobacter",25086.5
"g__Dichelobacter",0
"g__Dickeya",8565.33333333334
"g__Dictyoglomus",0
"g__Dolichospermum",0
"g__Dolosigranulum",0
"g__Donellivirus",0
"g__Draconibacterium",0
"g__Duncaniella",0
"g__Dyella",54.413425455725
"g__Dysgonomonas",21.5666666666667
"g__Dysosmobacter",495
"g__Echinicola",0.991869918699188
"g__Ectothiorhodospira",1773.41988743805
"g__Edenvirus",0
"g__Edwardsiella",3.2024654410356
"g__Eggerthella",7964
"g__Egibacter",4.5
"g__Ehrlichia",0
"g__Eikenella",1
"g__Elizabethkingia",93
"g__Elvirus",0
"g__Empedobacter",223.5
"g__Endomicrobium",0.0129416282642089
"g__Eneladusvirus",0.00460829493087558
"g__Enquatrovirus",0
"g__Enterobacter",10001
"g__Enterocloster",59569
"g__Enterovibrio",0
"g__Entomomonas",0
"g__Entomoplasma",0
"g__Epibacterium",0
"g__Ereboglobus",47
"g__Eremothecium",0
"g__Ermolevavirus",0
"g__Erskinevirus",0
"g__Erwinia",26.5
"g__Erysipelatoclostridium",643.5
"g__Erysipelothrix",86.3420634920635
"g__Ethanoligenens",1277.5
"g__Eubacterium",16.8333333333333
"g__Euzebya",0
"g__Euzebyella",0
"g__Exiguobacterium",0.405304606124076
"g__Faecalibacillus",0.00833333333333333
"g__Farahnazvirus",0
"g__Felixounavirus",0
"g__Ferrigenium",1.10096855894619
"g__Ferrimonas",0
"g__Ferroglobus",0
"g__Ferroplasma",0
"g__Fervidicoccus",0.00460829493087558
"g__Fervidobacterium",0
"g__Fictibacillus",0
"g__Filimonas",42.5
"g__Filomicrobium",1
"g__Fimbriimonas",1.8
"g__Flammeovirga",38.3333333333333
"g__Flaviflexus",0.101713879552077
"g__Flavisolibacter",0.0714285714285714
"g__Flavivirga",3.39615460204394
"g__Flavivirus",0.00548444878684253
"g__Flavonifractor",9653.00000000001
"g__Flintibacter",6665.33333333348
"g__Fluoribacter",0
"g__Foetvirus",0
"g__Francisella",0
"g__Frankia",1.5
"g__Fremauxvirus",0
"g__Fretibacterium",5248.5
"g__Frigoribacterium",1429.94785614778
"g__Frigoriglobus",21925
"g__Frischella",0
"g__Friunavirus",0
"g__Fromanvirus",0
"g__Frondihabitans",0.401112689087632
"g__Fructilactobacillus",0
"g__Fuerstia",3478
"g__Fulvivirga",0.5
"g__Gallibacterium",0.00173913043478261
"g__Gallionella",2.20641749300788
"g__Galunavirus",0
"g__Gamaleyavirus",0
"g__Gammapapillomavirus",0
"g__Gammaretrovirus",0
"g__Gaunavirus",0
"g__Geminocystis",0
"g__Gemmata",0.0124918186068256
"g__Gemmatimonas",0
"g__Gemmobacter",17.5
"g__Geobacillus",62144.5415902034
"g__Geobacter",204.646938382817
"g__Geomonas",0.190173583915392
"g__Georgenia",5.66557367382069
"g__Georhizobium",0.0114942528735632
"g__Geosporobacter",0
"g__Geovibrio",0.00173913043478261
"g__Ghunavirus",0
"g__Gibbsiella",0
"g__Giessenvirus",0
"g__Gilesvirus",0
"g__Gilliamella",0
"g__Gilsonvirus",0
"g__Gilvibacter",0
"g__Gimesia",0.0822235377992387
"g__Glaciimonas",0.149717091789697
"g__Gloeobacter",0
"g__Gloeomargarita",25006.400000001
"g__Gloeothece",0
"g__Gluconacetobacter",0.00445652173913043
"g__Gluconobacter",2.34874453710446
"g__Glycocaulis",0.0112315752236241
"g__Goodmanvirus",0
"g__Gordonia",242.129747660121
"g__Gracilibacillus",0
"g__Gramella",4.91900154244643
"g__Granulibacter",0
"g__Granulicella",26.3505969503136
"g__Granulosicoccus",0.00739028850060951
"g__Grisebachstrassevirus",0
"g__Gryllotalpicola",0
"g__Guelphvirus",0
"g__Guyparkeria",11815.6666666667
"g__Gynuella",0
"g__Haematospirillum",0
"g__Haemophilus",0
"g__Hafnia",0.00548444878684253
"g__Hahella",0
"g__Halalkaliarchaeum",0
"g__Halalkalicoccus",0
"g__Halanaeroarchaeum",0
"g__Halapricum",0.00739028850060951
"g__Halarchaeum",0.065997088633072
"g__Halarcobacter",0
"g__Halioglobus",0
"g__Haliscomenobacter",95
"g__Haloarcula",64.618486182325
"g__Halobacillus",0
"g__Halobacteriovorax",4.25
"g__Halobacterium",0.0326482942756396
"g__Halobaculum",0.0174862568715642
"g__Halobellus",0.00739028850060951
"g__Halocella",0
"g__Halocynthiibacter",0.012874737287452
"g__Halodesulfurarchaeum",0
"g__Halogeometricum",0
"g__Halolamina",0.00548444878684253
"g__Halomicronema",0
"g__Halomonas",7478.59858649141
"g__Halopenitus",0.00173913043478261
"g__Halopiger",94.5
"g__Haloplanus",0
"g__Halorhabdus",0.00173913043478261
"g__Halorientalis",0
"g__Halorussus",0.00173913043478261
"g__Halosimplex",0.00173913043478261
"g__Halostagnicola",0
"g__Halotalea",0
"g__Haloterrigena",0.00739028850060951
"g__Halothiobacillus",0.253968253968254
"g__Halovivax",0.00173913043478261
"g__Hartmannibacter",32.4949108917721
"g__Helicobacter",0
"g__Henunavirus",0
"g__Heyndrickxia",0
"g__Hnatkovirus",0
"g__Homo",0
"g__Hopescreekvirus",0
"g__Huelvavirus",0.00548444878684253
"g__Humibacter",98.2485597811355
"g__Hydrocarboniclastica",0
"g__Hydrogenobacter",0
"g__Hydrogenovibrio",3.48491997190786
"g__Hypericibacter",0.0327434810691497
"g__Hyphomonas",0
"g__Iamia",496
"g__Iapetusvirus",0
"g__Ignicoccus",0
"g__Ikedavirus",0
"g__Ilzatvirus",0
"g__Inbricusvirus",0
"g__Infirmifilum",0
"g__Inhavirus",0
"g__Intestinimonas",127.666666666667
"g__Intrasporangium",86.9948407121196
"g__Iodobacter",0
"g__Iridovirus",0.054245576699441
"g__Ishigurovirus",0.00460829493087558
"g__Isoptericola",0.0454545454545455
"g__Jeongeupia",237.506560015069
"g__Jeotgalibacillus",0
"g__Jeotgalicoccus",0.207636510027814
"g__Jiangella",68.5839838734893
"g__Jilinvirus",0
"g__Jinshanibacter",0
"g__Jonquetella",412.5
"g__Juiceboxvirus",0
"g__Kagunavirus",0
"g__Kaistella",0.370107962213226
"g__Kakivirus",0
"g__Kanagawavirus",0
"g__Kangiella",0.0145292579274273
"g__Karamvirus",0
"g__Kayfunavirus",0
"g__Kayvirus",0
"g__Kelquatrovirus",0
"g__Kenoshavirus",0
"g__Ketobacter",0
"g__Ketogulonicigenium",0.00173913043478261
"g__Kineobactrum",1.5
"g__Kingella",4
"g__Kiritimatiella",53.7142857142859
"g__Kisquattuordecimvirus",0
"g__Kisquinquevirus",0
"g__Kluyvera",0.00271739130434783
"g__Knuthellervirus",0
"g__Kochitakasuvirus",0
"g__Koleobacter",0
"g__Komagataeibacter",0.38570648748936
"g__Kosakonia",14.5058992429928
"g__Kosmotoga",0
"g__Kozakia",0
"g__Krampusvirus",0
"g__Kribbella",0.263119998856368
"g__Kroppenstedtia",0
"g__Ktedonosporobacter",3.4
"g__Kungbxnavirus",0
"g__Kuravirus",0
"g__Kurthia",0.110402723591419
"g__Kushneria",0
"g__Kutzneria",47.5
"g__Kyrpidia",0
"g__Labilithrix",204.666666666666
"g__Labrenzia",194.305498913679
"g__Lachnoclostridium",113574
"g__Lacibacter",214
"g__Lacimicrobium",0
"g__Lacipirellula",0.257465467546057
"g__Lacticaseibacillus",0.00548444878684253
"g__Lactiplantibacillus",0.35921052631579
"g__Lanavirus",0
"g__Lapidilactobacillus",0
"g__Lasallevirus",0.0183692660893495
"g__Lastavirus",0
"g__Latilactobacillus",10.618834810078
"g__Latrobevirus",0
"g__Lawsonia",26.5
"g__Lazarusvirus",0
"g__Leclercia",476.859086549226
"g__Lederbergia",0.00548444878684253
"g__Leeuwenhoekiella",5.06761959582278
"g__Legionella",226
"g__Leisingera",0.00548444878684253
"g__Lelliottia",3.5
"g__Lentibacillus",0
"g__Lentilactobacillus",0
"g__Lentilitoribacter",0
"g__Leptospira",12.5
"g__Leptospirillum",0
"g__Lessievirus",0
"g__Leucobacter",1733.95388190091
"g__Leuconostoc",284.802095996252
"g__Levilactobacillus",0
"g__Liberibacter",0
"g__Lichenicola",0
"g__Lichenihabitans",1423.3482829778
"g__Liefievirus",0
"g__Ligilactobacillus",0.0114942528735632
"g__Likavirus",0.00173913043478261
"g__Limdunavirus",0
"g__Limnobaculum",0.0129416282642089
"g__Limnohabitans",195
"g__Limosilactobacillus",0
"g__Liquorilactobacillus",0
"g__Litoricola",0
"g__Litorilituus",0
"g__Littlefixvirus",0
"g__Llyrvirus",0
"g__Loigolactobacillus",0.00833333333333333
"g__Lokivirus",0
"g__Longibaculum",0
"g__Longicatena",0
"g__Lonsdalea",0
"g__Luteibacter",0
"g__Luteimicrobium",0.017194210069237
"g__Luteimonas",5.5
"g__Luteithermobacter",0
"g__Luteolibacter",8179.5
"g__Luzseptimavirus",0
"g__Macrococcus",0
"g__Magnetospira",0.00657894736842105
"g__Maioricimonas",0.5
"g__Malaciobacter",0
"g__Mammaliicoccus",0.0085869703640366
"g__Mannheimia",8.5
"g__Marfavirus",0.0557883807372444
"g__Maribacter",0.0181818181818182
"g__Maribellus",0
"g__Maricaulis",0.25
"g__Marichromatium",0.0174868754892747
"g__Mariniflexile",0
"g__Marinilactibacillus",4.3747162571441
"g__Marinithermus",3.58026507374786
"g__Marinitoga",0
"g__Marinobacter",1.58333333333333
"g__Marinobacterium",0.105466039217156
"g__Marinomonas",661.002471730309
"g__Marinovum",142.240492814546
"g__Marisediminicola",0.0227173913043478
"g__Marivivens",0.0128409602093813
"g__Marseillevirus",0
"g__Martelella",120.568163001041
"g__Marvinvirus",0
"g__Massilistercora",21680.0000000003
"g__Mastadenovirus",3781.68298397606
"g__Matervirus",0
"g__Maxrubnervirus",0
"g__Megamonas",0.35921052631579
"g__Megasphaera",0
"g__Melioribacter",1.42857142857143
"g__Melissococcus",0
"g__Melittangium",2.29903925385189
"g__Mementomorivirus",0
"g__Menderavirus",0
"g__Mesobacillus",0
"g__Mesoplasma",0.00739028850060951
"g__Mesotoga",0
"g__Metabacillus",0.373303319077854
"g__Metakosakonia",0
"g__Metallosphaera",0
"g__Metamorphoovirus",0
"g__Methanobacterium",0
"g__Methanobrevibacter",76.6
"g__Methanocella",0
"g__Methanoculleus",0.00173913043478261
"g__Methanofervidicoccus",0.00374531835205993
"g__Methanofollis",0
"g__Methanohalophilus",0
"g__Methanolacinia",0.0062111801242236
"g__Methanomassiliicoccus",0
"g__Methanoregula",0.00548444878684253
"g__Methanosphaera",0.00548444878684253
"g__Methanosphaerula",0
"g__Methanospirillum",0.00548444878684253
"g__Methanothermobacter",0
"g__Methanothermus",0
"g__Methanothrix",0.0273902885006095
"g__Methanotorris",0
"g__Methylacidimicrobium",0
"g__Methylacidiphilum",0
"g__Methylibium",62.3333333333333
"g__Methylobacillus",0.163232394170025
"g__Methyloceanibacter",0
"g__Methylococcus",190.295318631739
"g__Methylomicrobium",0
"g__Methylomonas",85.9501744904665
"g__Methylophaga",0
"g__Methylosinus",0
"g__Methylotenera",11.5
"g__Methylotuvimicrobium",0
"g__Methylovorus",3.4260833294494
"g__Methylovulum",0
"g__Metrivirus",0
"g__Microchaete",0.00739028850060951
"g__Microvirgula",11.5396825396825
"g__Miltoncostaea",0
"g__Mimasvirus",0.0157960199004975
"g__Mimivirus",0
"g__Mixta",1.38042082204167
"g__Moabitevirus",0
"g__Mobiluncus",5
"g__Moineauvirus",0
"g__Moonbeamvirus",0
"g__Mooreparkvirus",0.081479717770594
"g__Morganella",4095
"g__Mosigvirus",0
"g__Mumia",2
"g__Muribaculum",0.35921052631579
"g__Muricauda",0
"g__Muriicola",0
"g__Murrayvirus",0.00460829493087558
"g__Mycetocola",4
"g__Mycoavidus",0
"g__Mycobacteroides",0.5
"g__Mycolicibacter",0.00548444878684253
"g__Mycolicibacterium",3334.68140647016
"g__Mycoplasmopsis",0.423508847987497
"g__Myohalovirus",0
"g__Myxococcus",54.4704821927895
"g__Nakamurella",126.5
"g__Nakaseomyces",811
"g__Napahaivirus",0
"g__Narnavirus",0
"g__Natrarchaeobaculum",0
"g__Natrinema",0.0470385059240573
"g__Natronobacterium",0
"g__Natronococcus",0.00548444878684253
"g__Natronoglycomyces",0
"g__Natronomonas",0
"g__Natronorubrum",0.00574712643678161
"g__Nautilia",0
"g__Ndongobacter",87.4000000000001
"g__Neferthenavirus",0
"g__Neisseria",16
"g__Neoasaia",0
"g__Neobacillus",67.1280395485641
"g__Neochlamydia",880.5
"g__Neokomagataea",0
"g__Neorhizobium",122.544985223965
"g__Neorickettsia",0
"g__Neospora",0
"g__Neptunomonas",0
"g__Nevevirus",0
"g__Niabella",5996
"g__Nibribacter",0
"g__Nibricoccus",2.5
"g__Nickievirus",0
"g__Nipunavirus",0
"g__Nissabacter",0
"g__Nitratifractor",0
"g__Nitratireductor",0
"g__Nitratiruptor",0
"g__Nitrincola",0.00548444878684253
"g__Nitrobacter",11.1421631492793
"g__Nitrosococcus",1789.62335300707
"g__Nitrosophilus",0
"g__Nitrosopumilus",2.20908364891671
"g__Nitrososphaera",0
"g__Nitrosospira",3.46438082118687
"g__Nitunavirus",0
"g__Nocardioides",47
"g__Nocardiopsis",149.203154537578
"g__Nodensvirus",0
"g__Nonagvirus",0
"g__Nonlabens",0.486846902589541
"g__Nordella",267.666666666666
"g__Nostoc",15
"g__Novosibvirus",0
"g__Noxifervirus",0
"g__Obolenskvirus",0
"g__Oceanicola",0
"g__Oceanimonas",0.0105886879569065
"g__Oceanisphaera",0
"g__Oceanobacillus",0
"g__Ochrobactrum",0.904761904761905
"g__Octadecabacter",0.00657894736842105
"g__Odoribacter",6317.5
"g__Oecophyllibacter",0.00657894736842105
"g__Okubovirus",0
"g__Oleiharenicola",47
"g__Oleiphilus",0
"g__Oligella",0
"g__Olleya",0.020899209486166
"g__Olsenella",31
"g__Omegavirus",0
"g__Orbus",0
"g__Orientia",0.111111111111111
"g__Orthobunyavirus",0
"g__Orthohantavirus",5.82429652154892
"g__Orthonairovirus",0
"g__Oscillibacter",776
"g__Otagovirus",0.0194384812716938
"g__Otariodibacter",0
"g__Oxalobacter",20.25
"g__Pacificitalea",0
"g__Paeniclostridium",26682.5
"g__Paeniglutamicibacter",0
"g__Pahexavirus",167.266042867054
"g__Pajaroellobacter",2484.5
"g__Pakpunavirus",0
"g__Palaeococcus",0
"g__Paludibaculum",2382.20000000001
"g__Paludisphaera",259.333466190932
"g__Pamexvirus",0
"g__Panacibacter",35
"g__Pandoraea",46811
"g__Pandoravirus",0
"g__Panicovirus",0
"g__Pantoea",437.493778370438
"g__Parabacteroides",29755
"g__Parachlamydia",0.533333333333333
"g__Paradevosia",0.00548444878684253
"g__Paraflavitalea",111
"g__Parageobacillus",5984.74747003781
"g__Paramecium",0
"g__Paraoceanicella",3.28290269772048
"g__Paraphotobacterium",0
"g__Paraprevotella",1099
"g__Pararhodospirillum",3.43053494392429
"g__Parascardovia",0
"g__Parashewanella",0
"g__Parasphingopyxis",0
"g__Parasphingorhabdus",0
"g__Paraurantiacibacter",0.00900900900900901
"g__Parolsenella",0
"g__Paucilactobacillus",0
"g__Pauljensenia",0.0960869703640366
"g__Paundecimvirus",0
"g__Pbunavirus",0
"g__Pediococcus",0.00657894736842105
"g__Pedococcus",0.0136986301369863
"g__Pegivirus",0
"g__Pelagerythrobacter",3.40115460204394
"g__Pelistega",0
"g__Pelodictyon",0
"g__Pelolinea",18262
"g__Peptacetobacter",825
"g__Permianibacter",0.0102532395599866
"g__Persephonella",0
"g__Peteryoungia",0.0136014686248331
"g__Petrimonas",1.5
"g__Petrocella",167.333333333333
"g__Petsuvirus",0
"g__Phapecoctavirus",0
"g__Phietavirus",0
"g__Phikmvvirus",0
"g__Phikzvirus",0
"g__Phlebovirus",0
"g__Phnomibacter",728.5
"g__Phocaeicola",430
"g__Phoenicibacter",0.049395039322444
"g__Phutvirus",0
"g__Phycicoccus",150.022632063074
"g__Phytobacter",0.0129416282642089
"g__Picrophilus",0
"g__Piedvirus",0
"g__Pifdecavirus",0
"g__Pijolavirus",0
"g__Pistricoccus",0
"g__Planctomyces",7880.5
"g__Planctopirus",0
"g__Planktomarina",0.0233025567216639
"g__Planomicrobium",0
"g__Plantactinospora",0.5
"g__Plantibacter",2.43533286179614
"g__Plesiomonas",1
"g__Pluralibacter",0.00173913043478261
"g__Pokkenvirus",0
"g__Pokrovskaiavirus",0
"g__Pollyceevirus",0
"g__Polycladomyces",0
"g__Polymorphobacter",0
"g__Polymorphospora",0.188227829982004
"g__Polystyrenella",34.5
"g__Pontibacter",213
"g__Pontimonas",13
"g__Pontusvirus",0
"g__Popoffvirus",0
"g__Poriferisphaera",77.9999999999999
"g__Porphyrobacter",1
"g__Poseidonibacter",0
"g__Potexvirus",0
"g__Potyvirus",0.0129416282642089
"g__Pradoshia",0
"g__Pradovirus",0
"g__Prasinovirus",0
"g__Prauserella",0
"g__Predatorvirus",0
"g__Presleyvirus",0
"g__Priestia",0.00739028850060951
"g__Propionibacterium",14
"g__Prosthecochloris",0
"g__Protaetiibacter",1.42553462453347
"g__Proteus",0
"g__Providencia",18151
"g__Prymnesiovirus",0
"g__Pseudactinotalea",0
"g__Pseudarthrobacter",0.17371052114881
"g__Pseudescherichia",0.214723649080715
"g__Pseudobutyrivibrio",287
"g__Pseudochrobactrum",0
"g__Pseudocnuella",4115.5
"g__Pseudodesulfovibrio",30.3274058992202
"g__Pseudohalocynthiibacter",0.00173913043478261
"g__Pseudolabrys",6.37038603950294
"g__Pseudopuniceibacterium",0.0246365350536031
"g__Pseudorhizobium",3.47903302098519
"g__Pseudorhodobacter",1134
"g__Pseudorhodoplanes",36.9999999999999
"g__Pseudotevenvirus",0
"g__Pseudothermotoga",0
"g__Psychrobacillus",0
"g__Psychroserpens",0
"g__Psychrosphaera",0.350877192982456
"g__Pukyongia",0
"g__Pukyongiella",2.2046783625731
"g__Pulveribacter",14986.5
"g__Pusillimonas",0.203857507678434
"g__Pyrobaculum",2111.85714285711
"g__Pyrococcus",0.00548444878684253
"g__Qingshengfaniella",1622.86630936898
"g__Qipengyuania",4506.82830388641
"g__Quhwahvirus",0
"g__Radiobacillus",3.40115460204394
"g__Rahnella",32.5080594654136
"g__Raoultella",0.532107314306426
"g__Rathayibacter",101.802006280311
"g__Redivirus",0
"g__Respirovirus",0
"g__Reyvirus",0
"g__Rheinheimera",187.436735718013
"g__Rhodobacter",660
"g__Rhodoferax",32
"g__Rhodoluna",5
"g__Richelia",0
"g__Rickettsia",0
"g__Robiginitalea",0
"g__Rockefellervirus",3.40593929103916
"g__Rodentibacter",0
"g__Rogerhendrixvirus",0
"g__Roseibacterium",0.00173913043478261
"g__Roseiflexus",0
"g__Roseimaritima",0
"g__Roseivivax",0
"g__Roseobacter",3.57878514325137
"g__Roseococcus",3921
"g__Roseolovirus",0
"g__Roseomonas",8535
"g__Roseovarius",1511.37447782202
"g__Rosistilla",0.0426617006640999
"g__Rossellomorea",0
"g__Rouxiella",0
"g__Rtpvirus",0
"g__Ruania",1.54002015902643
"g__Rubripirellula",0.333333333333333
"g__Rubrivivax",4
"g__Rubrobacter",5
"g__Ruegeria",141.666599729646
"g__Rufibacter",0
"g__Rugosibacter",6.12519677565653
