"node","closeness"
"GPR34",14374754.2452736
"TFDP3",14374282.5391559
"SWSAP1",14372898.1152784
"FOXI2",14371791.0505873
"PGK2",14370859.447326
"PP2D1",14370842.3616534
"GTSF1L",14367996.543309
"UBE2QL1",14367975.2909608
"ZNF599",14367661.1211372
"ITGA6",14366757.4322796
"HAUS5",14366102.1654186
"HLA-F",14365848.8766079
"OSTCP1",14365457.9105181
"MBD3L5",14361774.9430029
"TMEM235",14361443.6814309
"OR10T2",14360131.0567778
"CACNG3",14356854.610773
"OR9K2",14356279.1108759
"CHRM1",14356204.7122801
"POLN",14355777.8800617
"RASL10B",14355583.8361806
"GPR88",14355248.744607
"MYOD1",14354675.79716
"s__Aspergillus fumigatus",14354110.1555612
"CABLES2",14353182.9292606
"s__Sutterella wadsworthensis",14352523.9933609
"EMX2OS",14352475.5107199
"CCDC83",14351714.3284058
"FNDC8",14351162.4468629
"GUCA1B",14350965.7255281
"ACTRT1",14350844.5698157
"SGCB",14350640.4350027
"TSGA13",14350236.9696858
"LINC00574",14350236.406076
"CCDC61",14348089.8489014
"NT5C1B",14347176.56411
"CTCFL",14346400.992334
"PDE5A",14346293.5455231
"SPACA5",14345981.2343519
"RHBDF2",14345977.5006377
"BTG4",14345789.5211678
"PLEKHH3",14345693.145272
"LINC00476",14344332.2313116
"COL6A1",14344248.3966372
"DMRTC2",14343130.3583978
"SOX3",14342135.3604905
"C16orf91",14340437.2476852
"LRFN4",14339889.9765976
"MOS",14338993.2366614
"BEST4",14338926.3864762
"TSPAN16",14338829.7584944
"GOT1L1",14337256.7277005
"LYZL1",14336697.5530217
"SLC7A7",14335261.5910192
"RPS6KA2",14334822.248176
"AMOTL2",14332008.3351002
"FAM156B",14331389.4493315
"KSR1",14329646.8373887
"KCNV2",14329346.7671391
"ANKRD13B",14328817.2657461
"SLC12A1",14328732.2160966
"ESX1",14327777.8858337
"GPR12",14327544.3439529
"s__Sphingorhabdus lacus",14326071.7042344
"CYP2G1P",14325246.7098161
"OR6N1",14323851.7655648
"MBL1P",14322550.0259702
"TGM6",14321316.9781948
"CDK20",14321303.2586293
"TMEM186",14319639.0903571
"ZNF579",14319301.0144005
"HOXA-AS3",14318779.1110217
"FLJ36000",14317915.7026157
"STARD6",14316992.340952
"IFNA10",14315963.8108272
"USH2A",14314227.7183921
"DPY19L2P4",14311831.1989951
"PM20D2",14311732.8182948
"DAZ3",14311222.3806447
"LOC100287042",14309754.5798234
"ZNF219",14308901.6095108
"DCLK3",14307978.6418268
"ELSPBP1",14307155.4319677
"AGBL2",14307128.4132943
"TMEM201",14306392.2224588
"g__Lachnoanaerobaculum",14306179.590535
"s__Lachnoanaerobaculum umeaense",14306179.590535
"IL31",14304896.3943336
"LACC1",14304117.9665472
"CDH24",14302143.8629737
"PABPN1L",14301064.7244731
"C3orf22",14300802.9127899
"TMEM198B",14300302.0615613
"FAM205A",14300204.6621613
"KRTAP11-1",14300105.8878897
"s__Campylobacter ureolyticus",14299008.5693164
"NFIA",14298967.2567804
"TP53I11",14298277.8664712
"MICAL2",14297910.3748146
"C1QL3",14297463.7916687
"MEGF9",14297010.7278047
"TTYH3",14296518.3218691
"CTXN2",14296276.0227242
"UCP3",14295678.3855995
"OR10R2",14294850.2044327
"DOK1",14292850.4326205
"ZNF620",14292080.5026203
"g__Jonquetella",14292001.5525435
"s__Jonquetella anthropi",14292001.5525435
"MAGEB16",14291459.481364
"s__Prevotella intermedia",14288986.3337576
"FOXB2",14287509.2558666
"FAM157A",14285950.6872572
"s__Acinetobacter indicus",14285097.7236181
"MIR17HG",14284963.4444249
"TEX11",14284385.887933
"s__Pseudomonas sp. FGI182",14284274.4792191
"NXNL1",14283975.4539063
"ACTL7A",14283569.4617967
"GLRA3",14283464.7406313
"s__Polynucleobacter asymbioticus",14282493.8086497
"GLRA2",14280080.1702523
"C20orf173",14277633.7041561
"TKTL1",14277316.701641
"TMC2",14275616.7162483
"TPD52L3",14275501.1260652
"SH2D7",14272614.6286215
"PCBP1-AS1",14271808.8320439
"LIN28B",14271643.8815786
"DUSP21",14271363.46979
"SLC9A3R1",14270450.9537673
"LRTM2",14268457.7575572
"DNAJC27-AS1",14268404.2620006
"NREP",14266983.115338
"POLR2J3",14266571.9851093
"AIRE",14266097.7414132
"LRRC3C",14265359.8890062
"TAL1",14264994.8100158
"PRSS23",14264974.0995934
"LOC730101",14263030.5906816
"CCDC28B",14261304.9946221
"ATXN3L",14261259.3087493
"RAD21L1",14261043.3085185
"DGKQ",14260479.2803723
"CSAD",14259324.5603348
"OR4N4",14258962.638126
"KCNQ1OT1",14257378.7220746
"LRRD1",14256401.0252302
"AP1B1P1",14256157.6845739
"NEU2",14253992.6158342
"UCP1",14251942.8024546
"LOC283731",14251841.0665668
"ANKRD55",14251511.4816658
"GTF2A1L",14249972.0151937
"FAM47B",14249556.0598439
"PCDH1",14248460.9021528
"KITLG",14248128.6108027
"CSF2RA",14247229.4218691
"KIAA0087",14246962.8177329
"s__Pseudomonas monteilii",14246603.4846543
"TSPAN15",14245994.5777998
"s__Candida orthopsilosis",14244920.0513508
"FAM138E",14244483.1239753
"DHRS7C",14243708.3486955
"CCDC102A",14242412.6477548
"NLRP13",14242339.2936868
"LGALS1",14241892.8442901
"FAM138A",14241512.6149851
"NHLRC4",14241132.6734076
"DAZ1",14240868.9874944
"NUDT14",14238753.1565502
"SH2B2",14238487.9558597
"SESN2",14238224.8031617
"TSC22D3",14235117.244076
"BRS3",14233769.4509245
"TBXAS1",14233325.5957526
"HORMAD2",14233126.6421372
"C5orf49",14232729.7272039
"PDGFB",14229124.2316679
"GRPR",14228072.3949697
"IGSF5",14227803.8310624
"OR9G4",14225615.8891555
"g__Limnoglobus",14225374.7202796
"s__Limnoglobus roseus",14225374.7202796
"TMCO4",14223698.9969701
"NCR2",14223522.6953982
"RNF144B",14223330.2058378
"TPI1P2",14222908.3907011
"CABS1",14222809.3727727
"CDC20B",14220998.6441803
"LOC100288846",14220694.1074015
"C16orf96",14220671.0006541
"g__Cloacibacillus",14220652.1148284
"s__Cloacibacillus porcorum",14220652.1148284
"ZDHHC24",14219547.7212967
"FAM171A1",14218170.4115944
"MRPL23-AS1",14217972.7778288
"GCM1",14216604.3393189
"TRIML2",14216206.6407877
"ASB11",14216116.7892765
"GABRG1",14215600.6843184
"DNLZ",14214339.8502037
"AMBN",14214061.7919169
"TMEM155",14214015.9282154
"RNF17",14213948.7494776
"C11orf65",14213794.8856963
"KCNK4",14213625.3413056
"s__Streptomyces venezuelae",14212617.5173463
"s__Archangium violaceum",14210364.2634746
"NYX",14209698.7686331
"ADARB1",14209033.4396967
"C2orf66",14208932.0004565
"PPP1R13L",14208015.401876
"LINC00311",14207616.1229015
"ACTL10",14207247.6025308
"APOL5",14206015.3640445
"ETV3L",14205956.7257414
"PGR",14203448.9904019
"TDRD6",14202365.5086793
"DGAT1",14201525.4782089
"MRPS18A",14201168.5534339
"GSG1",14201079.9023024
"CPLX3",14200854.3291352
"C10orf120",14200011.0618888
"SNORD116-2",14199337.2687075
"APOBEC4",14198289.989886
"DUSP8",14198247.786106
"LRP5L",14198234.179234
"ELMO1",14195802.0252352
"CCDC70",14194519.9237128
"NECAB1",14193153.2972253
"LRRC55",14192474.6377528
"NINL",14191994.8924122
"ONECUT2",14189576.2292487
"ADAP2",14188783.1380532
"HTR7P1",14188546.1756376
"PPP1R16A",14187453.2478437
"FSHR",14186326.4880433
"CLYBL",14185292.4994336
"IMMP1L",14185110.1095014
"KRTAP13-2",14184961.3698278
"CEBPD",14184848.3848361
"EGOT",14184758.5745394
"ABHD8",14183253.3190709
"ZNF717",14180150.2346103
"LHFPL2",14178808.2518899
"TMPRSS7",14175801.6150655
"PGAM4",14174525.8576277
"GAS6",14174255.2953008
"ARHGAP27",14173522.9098195
"EFCAB5",14172546.919463
"OR6K3",14171451.8239853
"RCVRN",14171397.4375277
"CCDC169-SOHLH2",14171367.8644827
"ARVCF",14168509.1178053
"RHBDD3",14168486.1409781
"s__Sphingomonas sp. YZ-8",14168328.5660369
"PDE7B",14167664.4350908
"LIPJ",14166878.3801869
"IGSF22",14166659.4922753
"ZNF580",14166549.8785094
"s__Corynebacterium jeikeium",14166491.3473431
"TMOD4",14165062.8801869
"CAPN12",14163949.0680904
"GNPNAT1",14163758.7738502
"FER1L5",14162896.7006642
"MAGEA8",14162499.3913229
"C9orf170",14162447.535825
"AQP10",14161931.3691205
"CD74",14161361.4281406
"s__Delftia sp. Cs1-4",14158922.3058207
"TAS2R7",14158702.3353941
"CTSF",14158427.7180955
"ZNF430",14158104.4126102
"TBC1D26",14153879.9777023
"C9orf139",14153083.2421002
"HTR1A",14152996.7758028
"ADCYAP1",14152836.9284596
"APOBEC3D",14152141.4213248
"MBD3L3",14151463.2368466
"NPBWR2",14151256.2700947
"OR5C1",14149798.5105848
"KCNH4",14149102.1234059
"CLVS1",14148542.3606469
"RAB3IL1",14148398.4077426
"SCAND1",14148397.9070665
"DENND1C",14147908.023771
"MS4A7",14146893.2928391
"LOC100288123",14146564.0957604
"KLK9",14146117.2630635
"AGRN",14145080.1484752
"INGX",14145053.5477928
"LRRC3",14144562.3853478
"STAB1",14144081.6726315
"NEUROD4",14143842.5032255
"SYPL2",14143692.0410459
"SLC25A34",14143266.1103862
"FAM216B",14143176.517712
"LOC149373",14142580.4009746
"NR3C1",14142061.5456815
"PLSCR3",14140156.0183852
"TRIM71",14140109.232493
"GDAP1L1",14139863.9825218
"s__Aurantimicrobium sp. MWH-Mo1",14138876.7116997
"IQCF2",14138171.7187188
"RHOBTB2",14136895.4661295
"ALOX12P2",14135738.5692161
"SMCR5",14134887.0345063
"ALX4",14132241.3207217
"FAM74A1",14131121.1326429
"ERAS",14128798.8615044
"LOC100287036",14128793.1360467
"AANAT",14127966.517452
"CHST4",14125719.7863841
"SPAG1",14125415.0898618
"ZBTB42",14125200.4105341
"PTCHD3",14124086.6236818
"SNORA20",14123148.8641669
"ZNF573",14122523.5078459
"LRRC10B",14121600.669452
"CDR2L",14119969.1803597
"DIRC1",14119544.4333142
"LOC283856",14119404.6137829
"SDF2L1",14118455.8367385
"KRBA1",14118161.5054955
"SLC7A14",14117424.7418473
"SDHAF1",14117213.5829348
"KRTAP2-1",14117043.8375039
"NLRP9",14116880.657478
"CALHM2",14116611.2848328
"SHISA7",14116527.1224272
"OR14A16",14116396.0265101
"TIGD3",14115160.8812933
"AKNAD1",14114964.4712663
"DCAF12L1",14114732.5082605
"GOLGA6L9",14114507.3953788
"OR5AU1",14113204.1219584
"VRTN",14111709.4219416
"s__Sphingomonas sp. MM-1",14110735.2574694
"COL18A1-AS1",14110477.0299372
"PRAMEF8",14109987.412853
"CD1D",14109976.4282731
"CCL2",14109441.0741842
"s__Porphyromonas gingivalis",14109249.8870687
"OR4C3",14108954.0405339
"VILL",14108299.3732568
"LOC283335",14108294.5167386
"CDC42EP1",14107953.052052
"PAG1",14107425.6002269
"TNNI3K",14106604.892378
"ZNF444",14105272.1639967
"CMTM3",14103822.6388584
"CERCAM",14103252.3194902
"ST7-AS1",14103022.3247944
"DMPK",14102141.4461736
"OR2G3",14101132.1809902
"HDGFL1",14100203.9584394
"SOX18",14099981.2965545
"IL22",14099420.1184679
"SORD",14098990.7852831
"ENG",14098837.9702439
"ZNF568",14098507.6232874
"ZNF100",14098406.4825141
"DPYD",14098346.256044
"s__Blautia sp. SC05B48",14098221.0725261
"PABPC1L2B",14097811.311757
"ZNF221",14096868.8645859
"MATN1",14096438.7456787
"NFIX",14094099.5715273
"OPRM1",14094063.8559122
"KLF17",14093372.7347887
"SNORD8",14092862.5567034
"ADCY4",14091766.104765
"g__Granulibacter",14091209.2638162
"s__Granulibacter bethesdensis",14091209.2638162
"GLRA1",14090973.3829596
"CHRNA10",14089915.8895388
"CBX7",14089804.8788101
"TM6SF1",14089318.5187946
"LINC00242",14089224.1366532
"GPR62",14089112.1266363
"s__Pseudomonas sp. RW10S1",14088814.6578165
"DHRS7B",14088705.8351407
"SERTM1",14088531.6444772
"CLDN15",14087761.3356924
"FANCB",14086903.3212722
"IL32",14086299.359745
"MAK",14086059.7414213
"OR4A5",14086019.1721415
"SLC7A13",14085139.599761
"s__Naumovozyma dairenensis",14084095.9492313
"DEFB132",14083435.3628362
"RMST",14082319.174759
"s__Streptomyces alfalfae",14081808.9717357
"s__Streptomyces griseorubiginosus",14081298.4529292
"GALNTL5",14081230.4066873
"SLC6A8",14081025.1304454
"CHRNB4",14080892.6228343
"C10orf90",14079417.3869496
"OR5L1",14078787.2278874
"NLRP4",14078730.8502499
"BPIFB6",14078180.6711611
"s__Pseudomonas litoralis",14077303.4558213
"ZFPM1",14075987.5487135
"NTN3",14075789.1103519
"IQCF1",14075689.9456764
"s__Butyricimonas faecalis",14075357.3497779
"LMF1",14074027.7283077
"POU3F1",14072803.0471866
"s__Corynebacterium sp. 2039",14071222.0959556
"EBLN2",14071180.5242906
"CXorf21",14070155.9481169
"TPBG",14069625.0842073
"KRT82",14069151.0599341
"SLC18A3",14068944.7920181
"ASB15",14068788.8991135
"TEX28",14068264.6451863
"ADAM29",14068104.6688643
"SHISA8",14067731.4742633
"STX2",14067686.7407936
"SLC22A18",14067603.1337708
"FRY",14067141.3824681
"FCRLB",14066772.6112722
"s__Ottowia oryzae",14064625.5821269
"s__Leptotrichia hofstadii",14063840.0520381
"FLI1",14063154.7992766
"OR12D3",14062953.5846021
"VSIG10L",14062794.0841079
"SFRP5",14062791.649319
"PNLIPRP1",14062228.6264712
"MICALL2",14061707.838227
"IFNA17",14061309.2419391
"OR10G8",14060751.8378567
"SOHLH2",14058888.3455645
"LPAR4",14058151.6863535
"SLFNL1",14057844.0003252
"GPT2",14057635.440556
"LOC100129534",14056638.3099995
"OR2F1",14055908.2547935
"s__Delftia sp. HK171",14055030.2819463
"GABRA1",14054737.166031
"VHLL",14054709.11412
"RTEL1-TNFRSF6B",14054669.1248512
"NMUR1",14054457.7988669
"TUBA3C",14053875.925731
"TEX14",14052329.286217
"HS6ST3",14051792.7667851
"IER5L",14050942.2256039
"MAD2L1BP",14050148.0827722
"PKD2L2",14049738.6066291
"EPOR",14048704.9260028
"HCN3",14047810.4238621
"NKX1-2",14047636.8700256
"ASTL",14046272.9174011
"ZNF837",14045751.6535358
"s__Pseudomonas syringae",14045272.8617061
"GPR31",14044528.5209646
"C5orf60",14044146.3307855
"ANTXRL",14043655.1132318
"IL12B",14043286.2100419
"NXN",14041483.5503203
"WFDC9",14040729.5001807
"s__Bacteroides salyersiae",14040498.2484352
"PLEKHG1",14040102.7344449
"CAGE1",14038826.1388153
"SPATA12",14038555.9181973
"LPO",14037984.3072131
"CLCA3P",14037835.1861318
"ZSCAN5B",14036716.3282845
"CHST5",14036451.1828992
"OR6N2",14036364.3566071
"LPAR2",14035189.7150697
"EHHADH",14034942.6691906
"CROCCP3",14034575.8171328
"EVX2",14033543.5078774
"TAL2",14033299.3277663
"PSKH2",14032679.242294
"TOMM20L",14032485.288315
"CHEK2P2",14032452.762312
"KCNAB2",14032067.2652017
"SYTL3",14031406.2560276
"RIMS3",14030535.7965896
"DDX4",14030076.1304693
"FLJ16779",14028858.9108979
"C12orf42",14027379.5577489
"OR2Z1",14027280.0665825
"ZNRF4",14027217.170102
"C10orf53",14027123.9413506
"FBXO40",14025376.9289506
"KLHL29",14024993.5414199
"NAT1",14021910.6123635
"RECK",14021461.7240563
"GNB3",14020897.2441924
"s__Streptococcus periodonticum",14020824.8902176
"OTOP1",14020774.8524917
"OR7G2",14019996.9645427
"SHE",14019746.0215204
"GPR149",14018062.2449296
"INHBC",14017961.8781258
"TICAM2",14017905.0835806
"FGF23",14017296.8235054
"SPC25",14014912.0062381
"KLF9",14014381.9791624
"RPL29P2",14013463.4794638
"LGALS8-AS1",14012814.9890298
"ATP4A",14012129.567289
"DRD5",14012062.1605878
"s__Candidatus Planktophila lacus",14009801.026251
"TPRX1",14009712.9101963
"MCC",14008473.8682322
"MYOM3",14007825.0780605
"ADAM11",14004435.5027947
"JAM3",14003496.7301969
"TKTL2",14002057.805993
"OR6Q1",14000733.8029926
"MS4A6A",14000466.6803195
"OR10Z1",13999954.4116695
"TMPRSS12",13999283.4769159
"FBXO44",13998839.6478124
"DLEU7",13998732.5281356
"s__Micrococcus luteus",13998530.6146101
"UPP2",13998259.4817937
"OR7G1",13998058.6462359
"s__Streptococcus sp. HSISM1",13996247.6795777
"SI",13996151.9352918
"ANKRD24",13996132.7465966
"s__Lactobacillus delbrueckii",13995302.8214367
"s__Burkholderia mallei",13994592.521938
"FZD3",13993391.1973484
"TLR8-AS1",13993020.3637656
"NEUROD6",13992885.0351403
"EVC",13992394.9399126
"OR51B5",13992327.0075798
"OR11A1",13990160.782991
"CCDC88C",13989188.6515424
"COX8C",13988572.7625956
"KPRP",13988235.8020221
"WFIKKN2",13986370.5292936
"CALN1",13985644.0539312
"IGDCC3",13985243.73526
"KLHL23",13984395.1400437
"ITPR2",13984027.6598233
"OR2Y1",13982602.0164672
"CCDC140",13981984.5156594
"B3GALT1",13981796.437976
"TIGD5",13980692.3709797
"KCNG3",13980349.8725279
"OR52B2",13980308.7520595
"FAM181B",13979131.2794307
"SPATA21",13978984.0626831
"GPR33",13978826.9004809
"KIAA0513",13978605.6210776
"s__Blautia argi",13977715.30488
"KLHL17",13977592.8680923
"PTCD1",13977589.5590244
"APOL6",13976604.4489223
"RBP3",13976181.7002973
"GOLGA6L10",13975886.0390659
"ZNF566",13975544.4144401
"OTOS",13972651.4044187
"KRT26",13972520.0840883
"GTPBP3",13972291.9797166
"DOHH",13971361.403737
"EPB41L4A",13971052.943518
"TMEM191C",13970995.1280027
"APOLD1",13970706.3633128
"MAGEB6",13970552.9393673
"HYAL4",13969699.4602988
"ASB18",13969485.7532719
"TMEM102",13969340.7565669
"CYP7A1",13969250.1919809
"AACSP1",13968271.9238993
"PABPC1L",13967836.6716258
"ART1",13967801.1111112
"UFSP1",13966577.5642255
"OR51L1",13965950.6569407
"s__Methylobacterium indicum",13962759.9153272
"PRORSD1P",13962716.494488
"IFI6",13962614.1081718
"HTR1F",13962530.8484043
"ENTPD1",13962284.6718273
"ADCY10",13962103.7834968
"TRIM69",13961717.4467005
"LINC00261",13960382.4577012
"GALNT10",13960013.6192422
"TRIM58",13958985.6000469
"f__unclassified-g__Pseudorhodoplanes",13958565.8567951
"g__Pseudorhodoplanes",13958565.8567951
"s__Pseudorhodoplanes sinuspersici",13958565.8567951
"ADAM30",13958151.6520106
"CTXN3",13958117.6931901
"TTC34",13957609.9068834
"CCKBR",13957296.1880131
"LHX5",13955405.1427066
"OR10G7",13954516.1324082
"COL16A1",13954232.1322098
"NPPB",13953474.28749
"PVT1",13953175.6149192
"SYNPO",13953116.9356914
"PROX2",13951686.9498956
"CEBPE",13951215.6644715
"LOC389641",13951173.829941
"LOC648987",13951137.9744727
"OR5K4",13950748.9538463
"KCNS2",13950725.9455699
"PCOLCE",13949430.117908
"TMED11P",13948198.0548843
"SLFN14",13946697.800124
"MMD2",13946221.0290207
"PASD1",13946220.08842
"OR10J1",13946115.5243153
"OR1G1",13946028.2434527
"CCDC150",13946008.7914561
"ADAMTS10",13945293.1384168
"MIR181A2HG",13944632.8000612
"GALR3",13944617.7999303
"s__Pseudomonas bijieensis",13943440.2690912
"DPH3",13943422.3214972
"PLEKHO1",13942544.8073948
"TLR4",13942431.4107924
"SLC25A41",13941776.8729601
"GJA10",13941190.7333196
"LNX2",13940901.2183436
"CLCN4",13940832.5675058
"CDC42EP2",13940423.9117922
"SLC6A7",13940402.9800506
"C12orf77",13940242.9194007
"LOC643802",13938032.9415558
"ART5",13937985.1604493
"s__Klebsiella pneumoniae",13937169.607141
"ZNHIT2",13937137.5204053
"NOTO",13937063.139596
"VAMP2",13935741.8615193
"s__Prevotella dentalis",13934087.0165809
"FAM66C",13932487.9031908
"ZNF607",13931924.8565695
"C17orf78",13929812.9847573
"PPP1R3G",13929778.1817187
"s__Ruminococcus albus",13929236.6165392
"LINC00303",13928850.8138515
"KBTBD13",13928496.2045932
"RAG2",13928407.7743909
"KDM4D",13927154.88255
"ACTBL2",13926758.2788672
"ZNF20",13924343.8225952
"SALL3",13924043.3549997
"DCX",13923575.6080506
"ZNF80",13923490.916269
"GYPA",13922392.2613338
"MLNR",13921909.6459275
"RIMKLB",13921845.9381374
"KRTAP1-5",13921443.9045301
"s__Rhodoferax antarcticus",13921271.2182452
"TLCD2",13921198.8233237
"KIAA0895L",13920858.9024916
"KERA",13920740.663889
"PLEKHA7",13920533.8032244
"LIX1",13919749.4116399
"FBXO43",13919360.277374
"OR7D2",13918905.6335936
"OR14C36",13918860.3158212
"PPP1R3F",13917525.8848586
"XYLT1",13917309.7412543
"GABRA6",13916948.6240784
"PRAMEF9",13916417.0718056
"OR4N5",13914120.2378
"IRAK2",13913666.2742223
"HMX2",13913228.3406868
"RIMS4",13911037.3369959
"s__Corynebacterium efficiens",13909618.8593282
"RPL13AP17",13909243.4978098
"RSPO1",13907481.1071536
"POC1B-GALNT4",13907149.6523156
"OPALIN",13907102.7301252
"NFATC4",13906745.4491145
"LSM11",13905334.3608942
"OR5K3",13904684.064262
"LOC642361",13904180.969538
"LPAR5",13903827.647524
"SLC35G3",13903476.6603272
"TEK",13903074.7683271
"LRRTM3",13902886.1377149
"DOK4",13902768.9129366
"GATA1",13902472.3319872
"OR1F2P",13902135.9128829
"FBXO48",13901917.7605943
"THY1",13901792.1209224
"ZNF749",13900862.0083273
"CACNA1F",13900113.4423782
"PABPC1L2A",13899942.1265301
"s__Pseudomonas sp. COW40",13899855.3845818
"ZC2HC1B",13899846.7699964
"FERD3L",13899748.5393183
"C11orf42",13899598.2273558
"MYADML",13899101.901514
"RAX",13899066.9070083
"ENGASE",13898674.0790255
"OR4F5",13898641.4915159
"RAD51AP2",13897525.7155887
"TTLL2",13897178.3693453
"OR2C1",13896792.5781773
"TMEM106A",13896280.3725284
"PRSS38",13895559.9136813
"SLC4A5",13895329.2480702
"ZNF296",13894928.1736789
"ZNF890P",13894734.4930207
"OR4N2",13894077.5451696
"s__Hyphomicrobium sp. MC1",13893490.5814618
"LOC401127",13892921.9816731
"XKR4",13892908.9352675
"PDE6C",13892828.1801545
"ANKRD34A",13892384.457312
"FTMT",13889965.570864
"TRIM64",13888891.8210768
"ATP8B5P",13888585.413992
"KCNJ4",13888229.1231786
"AP1S2",13887702.2504865
"NPEPL1",13887584.5177726
"OTOL1",13886735.8568557
"C2orf73",13885389.8191351
"PRSS55",13885315.798474
"OR52A5",13885283.2549614
"OR2AE1",13885035.2971053
"ANKRD34B",13884824.1164977
"PCDHB7",13884128.1159929
"SULT6B1",13884063.3678263
"WDR90",13881176.3353945
"ZNF534",13880320.6893902
"RFPL4B",13879785.5431816
"FLT4",13879588.4827795
"OR5H14",13878433.2410292
"KANK4",13878144.7884997
"SLC12A2",13877861.8330611
"s__Bifidobacterium adolescentis",13875829.6042568
"CEACAM22P",13875629.2402543
"HGC6.3",13874976.6031625
"LINC00515",13874685.4100206
"UNC5A",13873329.6106101
"C2orf50",13872660.8776267
"ARID3C",13872657.5068461
"ODF3",13872416.4318457
"PAQR9",13872264.8307578
"MTNR1B",13870666.8331399
"DLX4",13870097.5283062
"CAHM",13869293.0068005
