"node","betweencent"
"g__Aquaspirillum",5556.56450216454
"g__Aromatoleum",0
"g__Cercospora",28559.6670636522
"g__Chivirus",42.5416666666667
"g__Coprococcus",47105.1368048611
"g__Lelliottia",0
"g__Nakamurella",1948.12458574921
"g__Nibricoccus",63852.5868501021
"g__Plesiomonas",14.6666666666667
"g__Pseudobutyrivibrio",9803.04543650794
"g__Pseudocnuella",78050.2082112334
"g__Pulveribacter",24970.2218073594
"g__Sutterella",30.0833333333333
"g__Yarrowia",839.281812631794
"s__Acinetobacter indicus",741905.118912047
"s__Actinoplanes sp. OR16",27.75
"s__Aquaspirillum sp. LM1",5556.56450216454
"s__Bacillus methanolicus",585100.343156153
"s__Burkholderia cenocepacia",109372.509709734
"s__Candidatus Babela massiliensis",1734.53876262642
"s__Candidatus Hodgkinia cicadicola",18726.0120300752
"s__Candidatus Saccharimonas aalborgensis",1071652.89406842
"s__Cedecea neteri",11866.175
"s__Cercospora beticola",28559.6670636522
"s__Clostridium argentinense",0
"s__Coprococcus catus",47105.1368048611
"s__Corynebacterium sp. 2039",398450.180032469
"s__Corynebacterium sp. FDAARGOS 1242",1113388.04176101
"s__Dietzia timorensis",0
"s__Leifsonia shinshuensis",215502.942480297
"s__Nakamurella sp. s14-144",1948.12458574921
"s__Naumovozyma castellii",34507.0892857143
"s__Nibricoccus aquaticus",63852.5868501021
"s__Oscillibacter sp. MM59",12379.2916666667
"s__Oscillibacter valericigenes",205956.401100287
"s__Plesiomonas shigelloides",14.6666666666667
"s__Prevotella sp. oral taxon 475",218113.282476265
"s__Pseudobutyrivibrio xylanivorans",9803.04543650794
"s__Pseudocnuella soli",78050.2082112334
"s__Pseudomonas parafulva",12280.0130952381
"s__Pseudomonas sp. 14181154",5423112.7505758
"s__Pseudomonas sp. COW40",181986.922677649
"s__Pulveribacter suum",24970.2218073594
"s__Rhodoferax antarcticus",558257.404471918
"s__Salmonella phage TS13",42.5416666666667
"s__Sphingobacterium multivorum",3
"s__Stenotrophomonas rhizophila",1504561.69559039
"s__Streptomyces griseorubiginosus",481979.954617606
"s__Streptomyces lydicus",1158.33333333333
"s__Streptomyces venezuelae",114232.073232323
"s__Sutterella wadsworthensis",112341.507924021
"s__Yarrowia lipolytica",839.281812631794
"AADACL4",2899.78571428572
"c__Opitutae",0
"c__Saprospiria",4758.72319624821
"c__unclassified-o__Bacteroidetes",0
"o__Bacteroidetes",0
"o__Bryobacterales",36.925
"o__Opitutales",0
"o__Saprospirales",4758.72319624821
"f__Archangiaceae",0
"f__Azonexaceae",4.7
"f__Bryobacteraceae",36.925
"f__Debaryomycetaceae",0
"f__Fluviibacteraceae",817.042857142844
"f__Opitutaceae",0
"f__Rhodothermaceae",0
"f__Saprospiraceae",2.58333333333333
"f__Steroidobacteraceae",29643.1540700634
"f__unclassified-g__Flintibacter",9241.97258297272
"f__unclassified-g__Sphaerotilus",41078.2627156105
"f__Verrucomicrobiaceae",0
"g__Arachidicoccus",7.33333333333333
"g__Archangium",191.916666666667
"g__Candida",0
"g__Cereibacter",14899.9774392273
"g__Chondromyces",24.25
"g__Debaryomyces",287424.877546139
"g__Dechloromonas",4.7
"g__Dialister",69
"g__Eremothecium",0
"g__Flintibacter",9241.97258297272
"g__Fluviibacter",817.042857142844
"g__Granulibacter",27726.1614898991
"g__Hydrogenophaga",0
"g__Lachnoanaerobaculum",8369.82545473319
"g__Lacibacter",28459.260855811
"g__Limnohabitans",348555.845881742
"g__Luteolibacter",0
"g__Micrococcus",0
"g__Myroides",0
"g__Oleiharenicola",124672.586370087
"g__Pajaroellobacter",247.267857142857
"g__Paludibaculum",36.925
"g__Peptacetobacter",1467.60247113997
"g__Planctomyces",1995.31547619048
"g__Rhodothermus",3933.18869047619
"g__Romboutsia",501.25
"g__Saccharomyces",0
"g__Saprospira",2.58333333333333
"g__Sorangium",3289.4617063492
"g__Sphaerotilus",41078.2627156105
"g__Steroidobacter",29643.1540700634
"g__Streptosporangium",0
"g__Zygosaccharomyces",0
"s__Acinetobacter haemolyticus",0
"s__Acinetobacter radioresistens",2
"s__Actinoalloteichus hoggarensis",106869.484126985
"s__Alistipes communis",79072.0702380954
"s__Amycolatopsis sp. CA-230715",98681.7105158733
"s__Archangium violaceum",9650.46587301588
"s__Bacillus amyloliquefaciens",0
"s__Bacillus anthracis",27153.4840354092
"s__Bacillus sp. S3",233684.773692279
"s__Burkholderia cepacia",62295.2849567098
"s__Candida orthopsilosis",15410.3757936508
"s__Candidatus Pelagibacter sp. FZCC0015",27906.9436507937
"s__Cereibacter sphaeroides",14899.9774392273
"s__Chondromyces crocatus",24.25
"s__Clostridium botulinum",245.366666666667
"s__Clostridium septicum",0
"s__Clostridium sp. AWRP",29959.8083333333
"s__Clostridium sp. SY8519",0
"s__Clostridium tetani",184.25
"s__Clostridium thermarum",0
"s__Comamonas serinivorans",313137.644065657
"s__Corynebacterium jeikeium",117651.718452381
"s__Cupriavidus sp. EM10",0
"s__Debaryomyces hansenii",287424.877546139
"s__Dechloromonas sp. TW-R-39-2",263312.439904539
"s__Eremothecium gossypii",26906.1166666667
"s__Flintibacter sp. KGMB00164",9241.97258297272
"s__Fluviibacter phosphoraccumulans",817.042857142844
"s__Fusobacterium sp. NSJ-57",103376.766107504
"s__Granulibacter bethesdensis",27726.1614898991
"s__Haemophilus haemolyticus",1
"s__Haemophilus influenzae",0
"s__Hydrogenophaga sp. YM1",499776.014948949
"s__Hymenobacter busanensis",0
"s__Hyphomicrobium denitrificans",214567.602799975
"s__Lachnoanaerobaculum umeaense",8369.82545473319
"s__Lacibacter sp. S13-6-6",28459.260855811
"s__Limnohabitans sp. 103DPR2",348555.845881742
"s__Luteolibacter luteus",337.258333333333
"s__Methylobacterium oryzae",877.958333333333
"s__Methylobacterium radiotolerans",14731.6343253968
"s__Methylobacterium sp. WL1",15796.1833333333
"s__Microbacterium esteraromaticum",1663.16666666667
"s__Microbacterium sp. ABRD_28",38348.0714285714
"s__Micrococcus luteus",8304.87380952383
"s__Myroides profundi",65072.5440476185
"s__Nocardia cyriacigeorgica",95812.169370907
"s__Oleiharenicola sp. KSB-15",124672.586370087
"s__Pajaroellobacter abortibovis",247.267857142857
"s__Paludibaculum fermentans",36.925
"s__Peptacetobacter hiranonis",1467.60247113997
"s__Planctomyces sp. SH-PL14",1995.31547619048
"s__Polynucleobacter sp. MWH-CaK5",26
"s__Prevotella oris",1223.59166666667
"s__Providencia sneebia",0
"s__Pseudomonas lactis",156784.221764347
"s__Pseudomonas multiresinivorans",0
"s__Pseudomonas oryzihabitans",9
"s__Pseudomonas sp. TKP",460402.958365941
"s__Pseudonocardia autotrophica",4970.20833333333
"s__Rhodothermus marinus",3933.18869047619
"s__Romboutsia ilealis",501.25
"s__Rothia dentocariosa",83
"s__Rothia kristinae",1
"s__Saccharomyces cerevisiae",1304.53452380952
"s__Saccharomyces eubayanus",0
"s__Saprospira grandis",2.58333333333333
"s__Sorangium cellulosum",3289.4617063492
"s__Sphaerospermopsis torques-reginae",0
"s__Sphaerotilus natans",41078.2627156105
"s__Staphylococcus hominis",12606.8156926407
"s__Staphylococcus pasteuri",4854.28178210678
"s__Steroidobacter denitrificans",29643.1540700634
"s__Streptococcus anginosus",10
"s__Streptococcus australis",67929.4761294261
"s__Streptococcus mutans",0
"s__Streptococcus sp. 116-D4",61251.1908613445
"s__Streptomyces alboflavus",244.833333333333
"s__Streptomyces ferrugineus",44388.2009920635
"s__Streptosporangium sp. 'caverna'",0
"s__Synechococcus sp. JA-2-3B'a(2-13)",404643.937431037
"s__Synechococcus sp. PCC 7502",1079.81904761905
"s__Veillonella atypica",2
"s__Zygosaccharomyces rouxii",0
"AADAT",31
"c__Oligoflexia",0
"f__Prochloraceae",0
"f__unclassified-g__Intestinimonas",11123.552590098
"g__Anaerolinea",0
"g__Arachnia",0
"g__Arcticibacterium",28.2666666666667
"g__Intestinimonas",11123.552590098
"g__Prochlorococcus",0
"s__Arachnia rubra",0
"s__Arcticibacterium luteifluviistationis",28.2666666666667
"s__Bacteroides caccae",20294.6797619048
"s__Candidatus Erwinia haradaeae",0
"s__Clostridium butyricum",3706.51785714286
"s__Elizabethkingia sp. JS20170427COW",480020.219143358
"s__Empedobacter falsenii",0
"s__Enterobacter sp. JUb54",0
"s__Fusobacterium ulcerans",0
"s__Intestinimonas butyriciproducens",11123.552590098
"s__Lelliottia amnigena",30996.0261904762
"s__Leptotrichia sp. oral taxon 218",0
"s__Methanobrevibacter smithii",142258.72277555
"s__Methylobacterium sp. 4-46",0
"s__Mycobacterium grossiae",0
"s__Propionibacterium australiense",0
"s__Sphingobacterium spiritivorum",0
"s__Sphingomonas alpina",0
"s__Sphingomonas piscis",196.416666666667
"s__Sphingomonas sp. NBWT7",0
"s__Staphylococcus capitis",0
"s__Staphylococcus epidermidis",861423.886456418
"s__Streptococcus cristatus",0
"s__Yersinia canariae",1
"AANAT",1096.75
"f__Vallitaleaceae",37506.0281704407
"g__Amycolatopsis",0
"g__Butyricimonas",0
"g__Paraprevotella",58486.1409493273
"g__Petrocella",37506.0281704407
"g__Scardovia",190.916666666667
"s__Acinetobacter dispersus",0
"s__Bacillus pseudomycoides",0
"s__Bifidobacterium pullorum",0
"s__Burkholderia ambifaria",52.5
"s__Comamonas koreensis",96.5
"s__Corynebacterium maris",30414.5333333334
"s__Corynebacterium matruchotii",16709.4263888889
"s__Cupriavidus pauculus",2921.76666666667
"s__Leptotrichia shahii",20331.7706709957
"s__Microbacterium chengjingii",0
"s__Microbacterium oxydans",15887.4766955267
"s__Paraprevotella xylaniphila",58486.1409493273
"s__Petrocella atlantisensis",37506.0281704407
"s__Pseudomonas sediminis",0
"s__Pyricularia pennisetigena",8.25
"s__Scardovia inopinata",190.916666666667
"s__Sphingomonas melonis",479.666666666667
"s__Streptococcus sp. HSISM1",475636.480026351
"s__Streptomyces prasinus",0
"s__Synechococcus sp. CC9902",14542.4055555555
"AASS",1470.54166666667
"o__Bacteriovoracales",60.7916666666667
"f__Coxiellaceae",0
"f__Halobacteriovoraceae",60.7916666666667
"f__Prevotellaceae",0
"f__Prochlorotrichaceae",0
"g__Halobacteriovorax",60.7916666666667
"g__Halomicronema",0
"g__Methylotenera",0
"g__Olsenella",0
"g__Prevotella",0
"g__Tatlockia",0
"s__Anaerolinea sp. 'rifampicinis'",0
"s__Candidatus Protochlamydia naegleriophila",2
"s__Gemmatimonas sp. TET16",103774.977813853
"s__Halobacteriovorax sp. BALOs_7",60.7916666666667
"s__Halomicronema hongdechloris",0
"s__Kocuria rosea",0
"s__Methylotenera versatilis",0
"s__Mycobacterium tuberculosis",33
"s__Nostoc sp. CENA543",0
"s__Olsenella sp. oral taxon 807",0
"s__Prevotella intermedia",20570.7774170274
"s__Pseudomonas sp. RD8MR3",632.625
"s__Pseudonocardia dioxanivorans",2227.41666666667
"s__Sphingobacterium sp. CZ-2",0
"s__Stenotrophomonas sp. NA06056",0
"s__Swingsia sp. F3b2",6
"s__Tatlockia micdadei",0
"AATK",4
"f__Acidimicrobiaceae",58783.9061888539
"g__Acidimicrobium",58783.9061888539
"g__Cedecea",0
"s__Acidimicrobium ferrooxidans",58783.9061888539
"s__Clostridium sp. 'deep sea'",0
"s__Comamonas aquatica",16868.0369047619
"s__Comamonas kerstersii",0
"s__Corynebacterium choanae",0
"s__Corynebacterium frankenforstense",0
"s__Corynebacterium incognita",0
"s__Gemella sanguinis",76399.0578814461
"s__Nocardioides aquaticus",0
"s__Roseomonas sp. FDAARGOS_362",0
"ABAT",0
"p__Microsporidia",0
"c__unclassified-f__Unikaryonidae",0
"o__Maricaulales",150.658333333333
"o__unclassified-f__Unikaryonidae",0
"f__Maricaulaceae",150.658333333333
"f__Unikaryonidae",0
"g__Encephalitozoon",0
"g__Fretibacterium",4936.7242063492
"g__Roseomonas",0
"g__Solibaculum",24854.6179473305
"s__Blautia sp. SC05B48",30413.8652777778
"s__Cronobacter dublinensis",333202.784664642
"s__Fretibacterium fastidiosum",4936.7242063492
"s__Listeria monocytogenes",13
"s__Microbacterium pygmaeum",0
"s__Mycobacterium branderi",0
"s__Solibaculum mannosilyticum",24854.6179473305
"s__Streptococcus thermophilus",2420.27380952381
"ABCA10",0
"c__Candidatus",0
"f__Rhodospirillaceae",0
"g__Actinomarinicola",13558.1731272811
"g__Singulisphaera",0
"s__Actinomarinicola tropica",13558.1731272811
"s__Borrelia crocidurae",8112.375
"s__Leishmania donovani",82243.902457265
"s__Lysobacter solisilvae (ex Kim et al. 2021)",6628.15714285714
"s__Singulisphaera acidiphila",0
"s__Streptococcus porcinus",10732.6404761905
"ABCA12",0
"g__Defluviimonas",462.709523809524
"g__Stigmatella",3860.63373015872
"s__Agrobacterium rubi",41258.9007936508
"s__Butyrivibrio hungatei",0
"s__Corynebacterium singulare",0
"s__Defluviimonas alba",462.709523809524
"s__Stigmatella aurantiaca",3860.63373015872
"ABCA13",0
"f__Barnesiellaceae",6203.15199971629
"f__Odoribacteraceae",0
"g__Barnesiella",6203.15199971629
"g__Odoribacter",104.116666666667
"g__Polystyrenella",0
"s__Barnesiella viscericola",6203.15199971629
"s__Candidatus Nanosynbacter lyticus",172192.070140969
"s__Corynebacterium genitalium",0
"s__Cutibacterium granulosum",2088.54166666667
"s__Kocuria sp. KD4",0
"s__Leptotrichia sp. oral taxon 498",6730.65833333334
"s__Odoribacter splanchnicus",104.116666666667
"s__Plantactinospora sp. KBS50",0
"s__Polystyrenella longa",0
"s__Prevotella melaninogenica",443.291666666667
"s__Pseudomonas chlororaphis",11080.2464285714
"s__Pseudomonas lurida",151.25
"s__Pseudomonas sp. 02C 26",15
"s__Pseudomonas sp. MSPm1",54.75
"s__Stenotrophomonas sp. ASS1",1887943.60762088
"s__Synechococcus sp. PCC 7336",42553.2348595849
"ABCA17P",716.588095238095
"c__Ktedonobacteria",477.441666666669
"o__Ktedonobacterales",477.441666666669
"f__Hyphomicrobiaceae",0
"f__Ktedonosporobacteraceae",477.441666666669
"g__Actinocatenispora",187
"g__Actinomadura",603.133333333333
"g__Desulfovibrio",0
"g__Gemmatimonas",0
"g__Ktedonosporobacter",477.441666666669
"s__Actinocatenispora thailandica",187
"s__Actinomadura sp. WMMB 499",603.133333333333
"s__Amycolatopsis mediterranei",153.833333333333
"s__Fusobacterium necrophorum",276668.028472222
"s__Ktedonosporobacter rubrisoli",477.441666666669
"s__Parabacteroides distasonis",24239.2405709787
"s__Plasmodium falciparum",40.9166666666667
"s__Prevotella ruminicola",9493.42976190476
"s__Sphingosinithalassobacter sp. zrk23",0
"s__Streptomyces galilaeus",20.45
"ABCA2",0
"s__Corynebacterium propinquum",932.5
"s__Cupriavidus gilardii",45682.9583333333
"s__Dietzia sp. oral taxon 368",16438.35
"s__Legionella sp. TUM19329",1
"ABCA3",16
"s__Acinetobacter venetianus",0
"s__Bacillus siamensis",0
"s__Nitrospira moscoviensis",0
"ABCA4",0
"g__Clostridioides",12982.6371933622
"g__Ochrobactrum",0
"s__Clostridioides difficile",12982.6371933622
"s__Delftia sp. Cs1-4",48530.6598901099
"s__Microbacterium hydrocarbonoxydans",0
"s__Pseudomonas sp. St316",1
"s__Streptococcus pyogenes",2
"ABCA5",2253.81666666667
"f__Nocardiaceae",0
"g__Butyrivibrio",0
"g__Nocardia",0
"s__Butyrivibrio fibrisolvens",1364.20476190476
"s__Hymenobacter sp. BRD128",0
"ABCA6",0
"s__Ochrobactrum sp. MT180101",36369.5428571428
"s__Plasmodium chabaudi",150
"s__Staphylococcus cohnii",2209.96666666667
"ABCA7",34
"k__unclassified-p__Nitrospirae",0
"p__Nitrospirae",0
"g__Bulleidia",18.5
"g__Parachlamydia",0
"g__Zygotorulaspora",867.2
"s__Bulleidia sp. zg-1006",18.5
"s__Leishmania braziliensis",1759.76785714286
"s__Parachlamydia acanthamoebae",0
"s__Streptococcus ruminantium",0
"s__Zygotorulaspora mrakii",867.2
"ABCA8",0
"s__Arachidicoccus sp. B3-10",52918.1126395534
"s__Providencia rettgeri",837.558333333333
"s__Pseudomonas sp. RtIB026",218979.695424019
"ABCA9",0
"g__Naumovozyma",3344.9126984127
"g__Nitrospira",0
"s__Methylobacterium nodulans",4710.05178571429
"s__Prevotella sp. oral taxon 299",27739.1130952381
"s__Sphingosinithalassobacter sp. CS137",0
"ABCB1",192.833333333333
"f__Rhodocyclaceae",0
"g__Morganella",22822.0054653681
"g__Niabella",490.426190476191
"g__Parvimonas",9342.03116883122
"s__Corynebacterium atypicum",0
"s__Morganella morganii",22822.0054653681
"s__Mus musculus mobilized endogenous polytropic provirus",1087233.63595663
"s__Niabella soli",490.426190476191
"s__Parvimonas micra",9342.03116883122
"s__Pseudomonas agarici",2707667.62246364
"s__Streptomyces rutgersensis",146
"ABCB11",0
"s__Bifidobacterium longum",19548.3206585081
"s__Methylobacterium sp. C1",10416.1829365079
"s__Streptococcus oralis",1567326.76689193
"ABCB4",0
"g__Thermothelomyces",118.916666666667
"s__Megasphaera stantonii",1493.85833333333
"s__Pseudomonas entomophila",330813.442754467
"s__Pseudomonas sp. COR54",151282.328757354
"s__Streptomyces griseoviridis",206183.960325091
"s__Thermothelomyces thermophilus",118.916666666667
"ABCB5",0
"c__Vicinamibacteria",4577.92780952799
"o__unclassified-f__Vicinamibacteraceae",4577.92780952799
"f__Tenuifilaceae",5295.01150793722
"f__Vicinamibacteraceae",4577.92780952799
"g__Luteitalea",4577.92780952799
"g__Microvirgula",0
"g__Tenuifilum",5295.01150793722
"s__Acinetobacter johnsonii",7217.3
"s__Luteitalea pratensis",4577.92780952799
"s__Microvirgula aerodenitrificans",0
"s__Pseudomonas yamanorum",30.25
"s__Tenuifilum thalassicum",5295.01150793722
"ABCB9",0
"s__Corynebacterium liangguodongii",0
"s__Microbacterium testaceum",0
"s__Rhodobacter capsulatus",19682.0880952381
"s__Weissella ceti",0
"ABCC11",7543.08333333333
"g__Atopobium",0
"s__Acinetobacter junii",0
"s__Atopobium sp. oral taxon 416",0
"ABCC12",19058.7666666667
"f__Haliscomenobacteraceae",36507.2192616079
"g__Andhravirus",17708.6737179487
"g__Caulifigura",5.66666666666667
"g__Enterocloster",0
"g__Glaesserella",38.6666666666667
"g__Haliscomenobacter",36507.2192616079
"g__Kluyveromyces",261.784523809524
"g__Limnoglobus",17030.7906565656
"g__Nakaseomyces",0
"g__Rhodoferax",0
"g__Roseococcus",6969.31666666667
"g__Salinibacter",25189.9085317461
"g__Scheffersomyces",1.5
"g__Solimonas",3640.50654761903
"s__[Candida] glabrata",0
"s__Bifidobacterium animalis",9
"s__Capnocytophaga sputigena",616.125
"s__Caulifigura coniformis",5.66666666666667
"s__Corynebacterium coyleae",23569.168452381
"s__Enterocloster clostridioformis",25312.4905175298
"s__Glaesserella sp. 15-184",38.6666666666667
"s__Haliscomenobacter hydrossis",36507.2192616079
"s__Kluyveromyces marxianus",261.784523809524
"s__Limnoglobus roseus",17030.7906565656
"s__Methylobacterium aquaticum",115.166666666667
"s__Plasmodium coatneyi",2242.08333333333
"s__Pseudomonas citronellolis",10558.6301282051
"s__Pseudomonas sp. AN-B15",0
"s__Pseudomonas stutzeri",2713.29166666667
"s__Pseudomonas syringae",36362.8779761905
"s__Rhodoferax sediminis",580521.460301508
"s__Roseococcus sp. NIBR12",6969.31666666667
"s__Salinibacter ruber",25189.9085317461
"s__Scheffersomyces stipitis",1.5
"s__Solimonas sp. K1W22B-7",3640.50654761903
"s__Staphylococcus virus Andhra",452921.481974454
"ABCC13",0
"o__Caulobacterales",8.83333333333333
"f__Caulobacteraceae",8.83333333333333
"f__Sinobacteraceae",0
"g__Anaerocolumna",2
"g__Terricaulis",170154.971564547
"s__Burkholderia stabilis",5953121.5730738
"s__Enterobacter kobei",769441.575719082
"s__Klebsiella pneumoniae",109270.799531025
"s__Pseudomonas taiwanensis",81486.5828282828
"s__Terricaulis silvestris",170154.971564547
"ABCC2",0
"ABCC3",365.5
"g__Defluviicoccus",0
"s__Defluviicoccus vanus",0
"ABCC4",5988.275
"o__Holosporales",0
"f__Rountreeviridae",0
"g__unclassified-s__Mycobacterium phage Saguaro",0
"s__Butyricimonas virosa",5980.3
"s__Mycobacterium phage Saguaro",0
"s__Neisseria sicca",39131.2092823843
"ABCC5",811975.087312678
"g__Mobiluncus",2557.64126706627
"s__Bifidobacterium adolescentis",76535.9602564102
"s__Mobiluncus curtisii",2557.64126706627
"s__Sphingomonas daechungensis",15830.4541666667
"s__Staphylococcus pettenkoferi",0
"ABCC6",0
"g__Phnomibacter",0.5
"s__Phnomibacter ginsenosidimutans",0.5
"ABCC6P1",103.5
"s__Pseudomonas syringae group genomosp. 3",1
"ABCC6P2",0
"g__Comamonas",0
"ABCC8",0
"ABCC9",0
"c__Nitrospira",0
